"velocity","froude","shear_stress","stream_power","wd_m"
0.00497534780011128,0.00441364295310146,0.00417167123126788,0.00385230483285183,0.0025904527023897
0.109213290427613,0.105158872383951,0.102971163790759,0.0842949169559149,0.0348853106004427
109953.373126364,97730.5971937632,97165.4059632947,91931.9862116871,91174.7270100797
0.00863892975005058,0.00834578338174994,0.00764792376443953,0.00558342241305005,0.00412750128055352
