"velocity","wd_m","x","y","froude","shear_stress","stream_power"
0.0623206817802509,0.07972217345424,0.0865701202629078,0.0913280373243645,0.0636126031484061,0.066924607588519,0.0654555265299653
1.34604539550054,1.17922062196494,1.92453856341206,1.96584262896015,1.52901121960779,1.30810920859503,1.45847773114567
2437827.71997399,2492742.88811789,3037331.89539072,2172826.84422968,2251615.67291375,2331855.95067097,2300974.251803
0.11094611920117,0.140057125262642,0.141354578399515,0.117321757533558,0.119785364411487,0.124690488684204,0.131005305632043
