"velocity","wd_m","z","dist_w","cat_velocity","alg_cover","moos_cover","cpom_cover","clog_3_class_int","clog_6_class_int","sub_type_int","froude","shear_stress","stream_power"
0.0788622927397453,0.100654957693073,0.136315487850562,0.0982404747545819,0.0266136040050721,0.0890606298041409,0.0713818997629518,0.00591916775460229,0.0605145446235315,0.0672437759586449,0.0348333928312198,0.0809104837620599,0.0768279529251412,0.0726213355346734
0.0612867850225858,0.0778013937747927,0.28696857709166,0.0968634930062855,0.013129402770796,0.036584434349185,0.0708069008569912,0.00055441512984645,0.021513990237642,0.0306641517318144,0.019589058271346,0.100608316544043,0.0990705193385958,0.0845585618744165
0.0715746867916352,0.14117436373747,0.160369027781006,0.104826631726233,0.0160635639016839,0.0676801796075347,0.0147859545890807,0.0762245504151997,0.036919382882354,0.0521071423140443,0.0117387643051635,0.0780803683990066,0.0821770373929751,0.0862783461566135
0.0753612685596825,0.133213609382379,0.128057304124869,0.0948401875493448,0.0224243277226364,0.0734809494915337,0.0183552152262371,0.0723280045464358,0.0529252929456659,0.0503830737607169,0.0141058251023864,0.0922070903342444,0.0809402215710408,0.0913776296828269
