"Feature","Gain","Cover","Frequency","model","index"
"wd_m",0.511246180824723,0.516403014724577,0.423622458984247,"model w/o coordinates","k_index"
"velocity",0.488753819175277,0.483596985275423,0.576377541015753,"model w/o coordinates","k_index"
"wd_m",0.538330698058986,0.558186096131644,0.529940119760479,"model w/o coordinates","shannon"
"velocity",0.461669301941014,0.441813903868356,0.470059880239521,"model w/o coordinates","shannon"
"wd_m",0.530623102405141,0.506947530714678,0.46116408026489,"model w/o coordinates","abundance"
"velocity",0.469376897594859,0.493052469285322,0.53883591973511,"model w/o coordinates","abundance"
"wd_m",0.524974209271226,0.514082572616759,0.453638953638954,"model w/o coordinates","rel_abundance"
"velocity",0.475025790728774,0.485917427383241,0.546361046361046,"model w/o coordinates","rel_abundance"
