"ox_after","ox_during","turb_before","conduct_after","conduct_during","Reach_Untersuchungsstelle","gaug_during","z","pH_during","gaug_before","ox_before","temp_during","turb_during","turb_after","shear_stress","gaug_after","dist_w","q_during","temp_after","pH_before","conduct_before","pH_after","q_before","alg_cover","q_after","temp_before","stream_power","froude","wd_m","velocity","cat_velocity","cpom_cover","moos_cover"
0.000945959896510864,0.000844262935155777,0.000773485125565245,0.000740851308125333,0.000737732108576894,0.000733619813364432,0.000728904155774756,0.000727179053536609,0.000719310967312812,0.000708144197199648,0.000668883306382718,0.000665890709167689,0.000664013381462242,0.000658551359363765,0.000592131666437895,0.000581611573592916,0.000572624322004671,0.000567668562873041,0.000559220639596193,0.000526112369382924,0.000517746493094652,0.000512948818327314,0.000489799525897953,0.000476800789585678,0.000468393053946109,0.000442599270643359,0.000413137451480712,0.000371719172984131,0.000300713721293313,0.000166854899726364,5.09056411708331e-05,4.78754061376985e-06,-2.02964195950457e-05
0.0715673548919055,0.0203110951343974,0.0144103459176505,0.013306579174961,0.0125901609094727,0.0116620193555928,0.0113122899322502,0.0104629139054208,0.0104555147582931,0.00951349385481112,0.00924749358760379,0.00871331190867057,0.00863609043279175,0.00717282408989454,0.00694163065297934,0.00674714440363964,0.0067163526562231,0.00564789501826505,0.00547658525040354,0.00538069248130248,0.00495376711884331,0.00405991345338475,0.00394604849023744,0.00311506859459019,0.00261372914874354,0.0025300267560404,0.00235017686947212,0.00206645180721845,0.00194979136866558,0.00143404995242756,0.00121638378316994,-1.00544198179837e-05,-0.0003521226833145
25965.8138684456,25561.9573040091,24485.5856575334,23541.820127755,22336.5399509908,21224.5605226531,20912.9192694784,20888.3647686732,19855.6468121105,19253.4688322031,18721.5616780243,17503.6203799247,17398.5177184746,16771.1100626767,16491.7280517625,15708.6669137535,15265.1369963339,15103.7116295321,14685.0621238355,14656.9915953758,14410.2299787155,14408.8907042495,14225.4712477271,13980.1339615088,12916.2219962625,12633.8167561328,8021.62946796246,6705.57100586771,6433.22357296269,6390.9579728398,3072.96357851584,1770.54207776981,406.333678381185
0.00210007291466402,0.00209037071798304,0.00203147438276274,0.00185483369988532,0.00179274254385566,0.00159545080343719,0.00157836240560349,0.00157040031639062,0.00153222189843681,0.00145735191963179,0.00141919925527566,0.00139496722257748,0.00135061173233119,0.00131592864955495,0.00131003324146313,0.00130134753759827,0.00129990229021845,0.00128168659504018,0.00125020405278235,0.00124720330100866,0.00116234402720607,0.00110351731412641,0.00104500877052642,0.00103446039875735,0.000946953376980609,0.000869943506921234,0.000762193163683942,0.000756364533795397,0.000731837057224153,0.000431752542840634,0.000197980133229793,0.000171652625841001,2.60813210290105e-05
