"velocity","wd_m","x","y","froude","shear_stress","stream_power"
0.120792023723089,0.154520175197961,0.167793094070764,0.177015047588322,0.123296068802391,0.12971550625835,0.126868084359122
0.125666563420609,0.110091831651741,0.179674584707817,0.183530725065401,0.14274822085641,0.122124847625857,0.136163226672165
0.143189581782765,0.146415109122384,0.178402386794212,0.127624345462334,0.132252129179776,0.136965166003524,0.135151281655005
0.125340081521115,0.15822790039372,0.159693682911544,0.132542884413947,0.135326115491689,0.140867622311758,0.148001712956226
