"Reach_Untersuchungsstelle","velocity","wd_m","x","y","z","dist_w","cat_velocity","alg_cover","moos_cover","cpom_cover","clog_3_class_int","clog_6_class_int","sub_type_int","froude","shear_stress","stream_power"
0.0842504356572416,0.0619796237079544,0.0683558341134534,0.0839697518662514,0.0992871255441687,0.0981767193560565,0.0681710410889718,0.0181474255837748,0.0649233835915492,0.0492131967668109,0.00425835428408556,0.0498424300072599,0.0458269324966544,0.0293633047043773,0.0579972887383959,0.0550131685153413,0.0612239839776529
0.0690659036628061,0.0405479579113788,0.0475859213422505,0.132090615277907,0.166637676869219,0.154352099388647,0.0505280190607024,0.0129581162463283,0.0249326134255739,0.0530878265799056,0.000426397767397179,0.0158230754903973,0.017838312456648,0.0140805415827883,0.0683767731068578,0.0731502343230933,0.0585179155080991
0.0898521067242302,0.0503717017195595,0.0991519953002684,0.126670339537349,0.0869047013099035,0.104848539464886,0.0752956632081937,0.0141372723674721,0.0426007574880352,0.011492767767855,0.0609135214234211,0.0250933804292612,0.0281919562595889,0.00752430019085389,0.0576036538005591,0.0613301805488392,0.0580171624597239
0.0871422325029414,0.0564637573763859,0.0932036122792538,0.103666212487135,0.0761654171567321,0.097055275141331,0.0706737046696299,0.0199244711882109,0.050920814319346,0.0140932773516513,0.0487988144390518,0.0344261041685844,0.0467949888847415,0.0102204889068521,0.0567171994069161,0.0617655087374705,0.071968120983767
