"velocity","wd_m","froude","shear_stress","stream_power"
0.0963504812642555,0.100130881357389,0.0965688390700023,0.0948746112237189,0.097394613815621
1.79886918976629,1.8804842214996,2.06340940375457,2.17603471355359,2.20814965372622
2651218.72954106,3104345.20792199,3247077.07140576,3453643.23865152,3058507.84613379
0.144817655327119,0.19737211506009,0.169779485906595,0.159967973472954,0.160100579163977
