"velocity","x","y","froude","shear_stress","stream_power"
0.13131380344698,0.205990606263394,0.219409120968572,0.142421563011351,0.152990696186911,0.147874210122792
0.126329574349932,0.223352152512453,0.209325474315267,0.14642491608074,0.148196727960185,0.146371154781423
0.139898032898789,0.196217638617922,0.17489587541992,0.163696791478624,0.154939073506338,0.170352588078407
0.150943126742003,0.219201172692861,0.165461391434052,0.14119501583303,0.166443391258137,0.156755902039917
