"velocity","wd_m","x","y"
0.0969336429919069,0.120280633077072,0.153463662232686,0.170751541658777
2.19530266011785,2.17903127224223,3.13452459805433,3.01478267769993
4001276.75661521,4202863.01378912,4565280.95267377,4168830.35185523
0.208805510159667,0.251828146564231,0.243984226142627,0.228812470561453
