"velocity","froude","shear_stress","stream_power"
0.247932040798366,0.248656121250025,0.231638182645911,0.271773655305697
0.212760238458711,0.241194813755945,0.280919150139842,0.265125797645502
0.216942466368107,0.242369464432379,0.283483852662831,0.257204216536683
0.236704754939151,0.245994502883399,0.267351009905816,0.249949732271634
