"z","froude","Reach_Untersuchungsstelle","shear_stress","stream_power","velocity","alg_cover","wd_m","clog_3_class_int","dist_w","clog_6_class_int","sub_type_int","cat_velocity","moos_cover","cpom_cover"
0.00119842849818978,0.00119699562316589,0.00110514097048045,0.00107815300529054,0.00107537623415879,0.000895093497827827,0.000827837030378108,0.000740975208498842,0.000722164458742368,0.000697949255867315,0.000662762478681543,0.000363962047132835,0.00033277653984271,6.01933587526073e-05,-2.09448704486892e-06
0.0240607711627497,0.020430166745102,0.0193408736112388,0.0177184678702697,0.0172706117017216,0.0143822403713754,0.00822270355551837,0.00718479793961688,0.00632844316381995,0.00534139395250856,0.00419537557632867,0.00292181003491289,0.000680564555378219,0.000289591226054331,3.84229072525089e-05
139590.641071517,94244.7948474842,88885.3812119003,85326.6092883469,71158.8615408195,62233.3664549818,51651.785833216,42226.1351395253,39373.8789564596,33801.0984752517,31898.2650107827,16118.9529434271,3753.1748052245,2458.41111731607,1929.65414136803
0.0044996023843164,0.00391710202625372,0.0036182973990613,0.00353819181437697,0.00342023363974572,0.00324200182826988,0.00292720762876585,0.0026332783483657,0.00236598008308102,0.00216517211674533,0.00213540071662914,0.000749923175142066,0.00050650438111542,0.000119737620621118,-4.22679052110162e-05
