"z","Reach_Untersuchungsstelle","alg_cover","clog_6_class_int","dist_w","clog_3_class_int","wd_m","sub_type_int","velocity","cat_velocity","moos_cover","cpom_cover"
0.00131885535817387,0.00118522884200744,0.000973214556688943,0.000842877380109738,0.000833004204419656,0.000799646297023942,0.00059532791217242,0.000506433119427575,0.000262807931798862,0.000223316661984907,1.95236799305165e-05,5.05850545546416e-06
0.135221049558757,0.0776992534985458,0.038207322307755,0.0380159640248336,0.0379217524787995,0.0216324230667297,0.0167893956302571,0.0130447524454479,0.0113597211345058,0.00640430239429357,4.91400792407553e-05,-0.000772405116271886
155738.461738521,95328.3204401115,94957.7502837435,91497.9583495435,86213.420698167,64518.4909783813,62463.4569387197,22084.7886560042,17347.015427783,8081.11847504405,6337.33841679732,3093.16378341632
0.00523896927927498,0.00430073876631395,0.00374400832039695,0.0036989096634172,0.00346435486304675,0.00335654999430379,0.00293003058642052,0.00127133290609891,0.000918595512791202,0.000794544910967927,0.000599932143002897,7.64350448360154e-05
