"velocity","wd_m","froude","shear_stress","stream_power"
0.198530031886943,0.206319540991487,0.198979957840284,0.195489003732604,0.200681465548683
0.177631931655606,0.185691125632242,0.203754336485626,0.214875685078799,0.218046921147727
0.170883290832203,0.200089384967765,0.209289112725776,0.222603256157337,0.197134955316919
0.174051772374655,0.237215319954914,0.204052609249551,0.192260461911618,0.192419836509262
