"x","y","k_index","study_area","ID"
2742140.35069603,1252345.94031008,0.652979135513306,"S1_pers",1
2742140.85069603,1252345.94031008,0.652979135513306,"S1_pers",2
2742140.85069603,1252345.44031008,0.652979135513306,"S1_pers",3
2742141.35069603,1252345.44031008,0.652936518192291,"S1_pers",4
2742141.85069603,1252345.44031008,0.6539426445961,"S1_pers",5
2742142.35069603,1252345.44031008,0.6539426445961,"S1_pers",6
2742140.85069603,1252344.94031008,0.652936518192291,"S1_pers",7
2742141.35069603,1252344.94031008,0.652936518192291,"S1_pers",8
2742141.85069603,1252344.94031008,0.6539426445961,"S1_pers",9
2742142.35069603,1252344.94031008,0.6539426445961,"S1_pers",10
2742142.85069603,1252344.94031008,0.6539426445961,"S1_pers",11
2742143.35069603,1252344.94031008,0.6539426445961,"S1_pers",12
2742143.85069603,1252344.94031008,0.6539426445961,"S1_pers",13
2742144.35069603,1252344.94031008,0.6539426445961,"S1_pers",14
2742139.85069603,1252344.44031008,0.654395997524261,"S1_pers",15
2742140.35069603,1252344.44031008,0.654395997524261,"S1_pers",16
2742140.85069603,1252344.44031008,0.652936518192291,"S1_pers",17
2742141.35069603,1252344.44031008,0.652936518192291,"S1_pers",18
2742141.85069603,1252344.44031008,0.6553053855896,"S1_pers",19
2742142.35069603,1252344.44031008,0.6539426445961,"S1_pers",20
2742142.85069603,1252344.44031008,0.6539426445961,"S1_pers",21
2742143.35069603,1252344.44031008,0.6539426445961,"S1_pers",22
2742143.85069603,1252344.44031008,0.6539426445961,"S1_pers",23
2742144.35069603,1252344.44031008,0.6539426445961,"S1_pers",24
2742144.85069603,1252344.44031008,0.6539426445961,"S1_pers",25
2742145.35069603,1252344.44031008,0.6539426445961,"S1_pers",26
2742145.85069603,1252344.44031008,0.6539426445961,"S1_pers",27
2742140.85069603,1252343.94031008,0.652979135513306,"S1_pers",28
2742141.35069603,1252343.94031008,0.652979135513306,"S1_pers",29
2742141.85069603,1252343.94031008,0.6553053855896,"S1_pers",30
2742142.35069603,1252343.94031008,0.6539426445961,"S1_pers",31
2742142.85069603,1252343.94031008,0.6539426445961,"S1_pers",32
2742143.35069603,1252343.94031008,0.6539426445961,"S1_pers",33
2742143.85069603,1252343.94031008,0.6539426445961,"S1_pers",34
2742144.35069603,1252343.94031008,0.6539426445961,"S1_pers",35
2742144.85069603,1252343.94031008,0.6539426445961,"S1_pers",36
2742145.35069603,1252343.94031008,0.6539426445961,"S1_pers",37
2742145.85069603,1252343.94031008,0.6539426445961,"S1_pers",38
2742146.35069603,1252343.94031008,0.6539426445961,"S1_pers",39
