"x","y","k_index","study_area","ID"
2743402.99,1254479.67,0.607013642787933,"S2_peak",1
2743399.99,1254479.17,0.613381266593933,"S2_peak",2
2743402.49,1254479.17,0.607013642787933,"S2_peak",3
2743402.99,1254479.17,0.607013642787933,"S2_peak",4
2743404.99,1254479.17,0.607013642787933,"S2_peak",5
2743395.49,1254478.67,0.608078241348267,"S2_peak",6
2743395.99,1254478.67,0.590856671333313,"S2_peak",7
2743397.49,1254478.67,0.602124273777008,"S2_peak",8
2743397.99,1254478.67,0.602124273777008,"S2_peak",9
2743398.49,1254478.67,0.602124273777008,"S2_peak",10
2743398.99,1254478.67,0.613381266593933,"S2_peak",11
2743399.49,1254478.67,0.613381266593933,"S2_peak",12
2743399.99,1254478.67,0.601664245128632,"S2_peak",13
2743400.49,1254478.67,0.595161020755768,"S2_peak",14
2743400.99,1254478.67,0.595161020755768,"S2_peak",15
2743402.49,1254478.67,0.607013642787933,"S2_peak",16
2743402.99,1254478.67,0.607013642787933,"S2_peak",17
2743404.49,1254478.67,0.607013642787933,"S2_peak",18
2743404.99,1254478.67,0.607013642787933,"S2_peak",19
2743394.99,1254478.17,0.608078241348267,"S2_peak",20
2743395.49,1254478.17,0.608078241348267,"S2_peak",21
2743395.99,1254478.17,0.590856671333313,"S2_peak",22
2743396.49,1254478.17,0.590856671333313,"S2_peak",23
2743397.49,1254478.17,0.588849186897278,"S2_peak",24
2743397.99,1254478.17,0.602124273777008,"S2_peak",25
2743398.49,1254478.17,0.602124273777008,"S2_peak",26
2743398.99,1254478.17,0.598719418048859,"S2_peak",27
2743399.49,1254478.17,0.613381266593933,"S2_peak",28
2743399.99,1254478.17,0.601664245128632,"S2_peak",29
2743400.49,1254478.17,0.595161020755768,"S2_peak",30
2743400.99,1254478.17,0.595161020755768,"S2_peak",31
2743401.49,1254478.17,0.595161020755768,"S2_peak",32
2743401.99,1254478.17,0.607013642787933,"S2_peak",33
2743402.49,1254478.17,0.607013642787933,"S2_peak",34
2743402.99,1254478.17,0.607013642787933,"S2_peak",35
2743404.49,1254478.17,0.607013642787933,"S2_peak",36
2743404.99,1254478.17,0.607013642787933,"S2_peak",37
2743393.49,1254477.67,0.589427530765533,"S2_peak",38
2743393.99,1254477.67,0.590904653072357,"S2_peak",39
2743394.49,1254477.67,0.590904653072357,"S2_peak",40
2743394.99,1254477.67,0.598792374134064,"S2_peak",41
2743395.49,1254477.67,0.608078241348267,"S2_peak",42
2743395.99,1254477.67,0.590856671333313,"S2_peak",43
2743396.49,1254477.67,0.590856671333313,"S2_peak",44
2743397.49,1254477.67,0.588849186897278,"S2_peak",45
2743397.99,1254477.67,0.588849186897278,"S2_peak",46
2743398.49,1254477.67,0.598719418048859,"S2_peak",47
2743398.99,1254477.67,0.598719418048859,"S2_peak",48
2743399.49,1254477.67,0.601664245128632,"S2_peak",49
2743399.99,1254477.67,0.601664245128632,"S2_peak",50
2743400.49,1254477.67,0.595161020755768,"S2_peak",51
2743400.99,1254477.67,0.599255859851837,"S2_peak",52
2743401.49,1254477.67,0.599255859851837,"S2_peak",53
2743401.99,1254477.67,0.60328471660614,"S2_peak",54
2743402.49,1254477.67,0.60328471660614,"S2_peak",55
2743402.99,1254477.67,0.60328471660614,"S2_peak",56
2743403.49,1254477.67,0.602502763271332,"S2_peak",57
2743403.99,1254477.67,0.597460329532623,"S2_peak",58
2743404.49,1254477.67,0.595658838748932,"S2_peak",59
2743404.99,1254477.67,0.595658838748932,"S2_peak",60
2743405.49,1254477.67,0.607013642787933,"S2_peak",61
2743410.49,1254477.67,0.611380100250244,"S2_peak",62
2743410.99,1254477.67,0.607013642787933,"S2_peak",63
2743391.49,1254477.17,0.595923781394958,"S2_peak",64
2743391.99,1254477.17,0.589427530765533,"S2_peak",65
2743392.49,1254477.17,0.589427530765533,"S2_peak",66
2743392.99,1254477.17,0.589427530765533,"S2_peak",67
2743393.49,1254477.17,0.596217513084412,"S2_peak",68
2743393.99,1254477.17,0.593878388404846,"S2_peak",69
2743394.49,1254477.17,0.590904653072357,"S2_peak",70
2743394.99,1254477.17,0.598792374134064,"S2_peak",71
2743395.49,1254477.17,0.598792374134064,"S2_peak",72
2743395.99,1254477.17,0.590856671333313,"S2_peak",73
2743396.49,1254477.17,0.605077803134918,"S2_peak",74
2743396.99,1254477.17,0.603086173534393,"S2_peak",75
2743397.49,1254477.17,0.600404918193817,"S2_peak",76
2743397.99,1254477.17,0.597319364547729,"S2_peak",77
2743398.49,1254477.17,0.602534592151642,"S2_peak",78
2743398.99,1254477.17,0.602534592151642,"S2_peak",79
2743399.49,1254477.17,0.605001509189606,"S2_peak",80
2743399.99,1254477.17,0.605001509189606,"S2_peak",81
2743400.49,1254477.17,0.607322096824646,"S2_peak",82
2743400.99,1254477.17,0.599255859851837,"S2_peak",83
2743401.49,1254477.17,0.599255859851837,"S2_peak",84
2743401.99,1254477.17,0.599255859851837,"S2_peak",85
2743402.49,1254477.17,0.60328471660614,"S2_peak",86
2743402.99,1254477.17,0.605979859828949,"S2_peak",87
2743403.49,1254477.17,0.602502763271332,"S2_peak",88
2743403.99,1254477.17,0.597460329532623,"S2_peak",89
2743404.49,1254477.17,0.595658838748932,"S2_peak",90
2743404.99,1254477.17,0.595658838748932,"S2_peak",91
2743405.49,1254477.17,0.597828209400177,"S2_peak",92
2743405.99,1254477.17,0.595118403434753,"S2_peak",93
2743406.49,1254477.17,0.595118403434753,"S2_peak",94
2743406.99,1254477.17,0.595118403434753,"S2_peak",95
2743407.49,1254477.17,0.595215499401093,"S2_peak",96
2743407.99,1254477.17,0.594384431838989,"S2_peak",97
2743408.49,1254477.17,0.606919825077057,"S2_peak",98
2743408.99,1254477.17,0.606919825077057,"S2_peak",99
2743409.99,1254477.17,0.611380100250244,"S2_peak",100
2743410.49,1254477.17,0.611380100250244,"S2_peak",101
2743410.99,1254477.17,0.607013642787933,"S2_peak",102
2743411.49,1254477.17,0.607013642787933,"S2_peak",103
2743411.99,1254477.17,0.639592349529266,"S2_peak",104
2743387.49,1254476.67,0.592526972293854,"S2_peak",105
2743387.99,1254476.67,0.583556652069092,"S2_peak",106
2743388.49,1254476.67,0.588334321975708,"S2_peak",107
2743389.49,1254476.67,0.608078241348267,"S2_peak",108
2743389.99,1254476.67,0.608078241348267,"S2_peak",109
2743390.49,1254476.67,0.608078241348267,"S2_peak",110
2743390.99,1254476.67,0.608078241348267,"S2_peak",111
2743391.49,1254476.67,0.595923781394958,"S2_peak",112
2743391.99,1254476.67,0.589427530765533,"S2_peak",113
2743392.49,1254476.67,0.589427530765533,"S2_peak",114
2743392.99,1254476.67,0.596217513084412,"S2_peak",115
2743393.49,1254476.67,0.596217513084412,"S2_peak",116
2743393.99,1254476.67,0.593878388404846,"S2_peak",117
2743394.49,1254476.67,0.593878388404846,"S2_peak",118
2743394.99,1254476.67,0.607472062110901,"S2_peak",119
2743395.49,1254476.67,0.607472062110901,"S2_peak",120
2743395.99,1254476.67,0.604016005992889,"S2_peak",121
2743396.49,1254476.67,0.605077803134918,"S2_peak",122
2743396.99,1254476.67,0.603086173534393,"S2_peak",123
2743397.49,1254476.67,0.603086173534393,"S2_peak",124
2743397.99,1254476.67,0.602398037910461,"S2_peak",125
2743398.49,1254476.67,0.597319364547729,"S2_peak",126
2743398.99,1254476.67,0.60385936498642,"S2_peak",127
2743399.49,1254476.67,0.605001509189606,"S2_peak",128
2743399.99,1254476.67,0.605001509189606,"S2_peak",129
2743400.49,1254476.67,0.606013476848602,"S2_peak",130
2743400.99,1254476.67,0.607322096824646,"S2_peak",131
2743401.49,1254476.67,0.607883930206299,"S2_peak",132
2743401.99,1254476.67,0.606840014457703,"S2_peak",133
2743402.49,1254476.67,0.605222642421722,"S2_peak",134
2743402.99,1254476.67,0.606574773788452,"S2_peak",135
2743403.49,1254476.67,0.608231902122498,"S2_peak",136
2743403.99,1254476.67,0.597460329532623,"S2_peak",137
2743404.49,1254476.67,0.595658838748932,"S2_peak",138
2743404.99,1254476.67,0.597828209400177,"S2_peak",139
2743405.49,1254476.67,0.595500707626343,"S2_peak",140
2743405.99,1254476.67,0.595500707626343,"S2_peak",141
2743406.49,1254476.67,0.595118403434753,"S2_peak",142
2743406.99,1254476.67,0.592531144618988,"S2_peak",143
2743407.49,1254476.67,0.595215499401093,"S2_peak",144
2743407.99,1254476.67,0.594384431838989,"S2_peak",145
2743408.49,1254476.67,0.606919825077057,"S2_peak",146
2743408.99,1254476.67,0.606919825077057,"S2_peak",147
2743409.49,1254476.67,0.606209397315979,"S2_peak",148
2743409.99,1254476.67,0.611380100250244,"S2_peak",149
2743410.49,1254476.67,0.611380100250244,"S2_peak",150
2743410.99,1254476.67,0.607013642787933,"S2_peak",151
2743411.49,1254476.67,0.639592349529266,"S2_peak",152
2743411.99,1254476.67,0.639592349529266,"S2_peak",153
2743385.49,1254476.17,0.611960530281067,"S2_peak",154
2743385.99,1254476.17,0.594695329666138,"S2_peak",155
2743387.49,1254476.17,0.592526972293854,"S2_peak",156
2743387.99,1254476.17,0.583556652069092,"S2_peak",157
2743388.49,1254476.17,0.588334321975708,"S2_peak",158
2743388.99,1254476.17,0.588334321975708,"S2_peak",159
2743389.49,1254476.17,0.589978933334351,"S2_peak",160
2743389.99,1254476.17,0.587769448757172,"S2_peak",161
2743390.49,1254476.17,0.608078241348267,"S2_peak",162
2743390.99,1254476.17,0.608078241348267,"S2_peak",163
2743391.49,1254476.17,0.595923781394958,"S2_peak",164
2743391.99,1254476.17,0.595923781394958,"S2_peak",165
2743392.49,1254476.17,0.589427530765533,"S2_peak",166
2743392.99,1254476.17,0.647489249706268,"S2_peak",167
2743393.49,1254476.17,0.647489249706268,"S2_peak",168
2743393.99,1254476.17,0.609885454177856,"S2_peak",169
2743394.49,1254476.17,0.609885454177856,"S2_peak",170
2743394.99,1254476.17,0.607438921928406,"S2_peak",171
2743395.49,1254476.17,0.607472062110901,"S2_peak",172
2743395.99,1254476.17,0.604016005992889,"S2_peak",173
2743396.49,1254476.17,0.604016005992889,"S2_peak",174
2743396.99,1254476.17,0.601897180080414,"S2_peak",175
2743397.49,1254476.17,0.601897180080414,"S2_peak",176
2743397.99,1254476.17,0.602398037910461,"S2_peak",177
2743398.49,1254476.17,0.603792369365692,"S2_peak",178
2743398.99,1254476.17,0.603756308555603,"S2_peak",179
2743399.49,1254476.17,0.60385936498642,"S2_peak",180
2743399.99,1254476.17,0.606013476848602,"S2_peak",181
