"x","y","k_index","study_area","ID"
2776982.72,1198463.61,0.424576282501221,"L2_pers",1
2776983.22,1198463.61,0.425700694322586,"L2_pers",2
2776982.72,1198463.11,0.446717798709869,"L2_pers",3
2776983.22,1198463.11,0.44607949256897,"L2_pers",4
2776983.72,1198463.11,0.444272607564926,"L2_pers",5
2776984.22,1198463.11,0.421334475278854,"L2_pers",6
2776982.22,1198462.61,0.455164134502411,"L2_pers",7
2776982.72,1198462.61,0.455164134502411,"L2_pers",8
2776983.22,1198462.61,0.444272607564926,"L2_pers",9
2776983.72,1198462.61,0.446901738643646,"L2_pers",10
2776984.22,1198462.61,0.446901738643646,"L2_pers",11
2776984.72,1198462.61,0.422506332397461,"L2_pers",12
2776981.72,1198462.11,0.453988879919052,"L2_pers",13
2776982.22,1198462.11,0.455539673566818,"L2_pers",14
2776982.72,1198462.11,0.454180538654327,"L2_pers",15
2776983.22,1198462.11,0.448758870363235,"L2_pers",16
2776983.72,1198462.11,0.448758870363235,"L2_pers",17
2776984.22,1198462.11,0.446901738643646,"L2_pers",18
2776984.72,1198462.11,0.422506332397461,"L2_pers",19
2776981.22,1198461.61,0.453988879919052,"L2_pers",20
2776981.72,1198461.61,0.453988879919052,"L2_pers",21
2776982.22,1198461.61,0.454024225473404,"L2_pers",22
2776982.72,1198461.61,0.454180538654327,"L2_pers",23
2776983.22,1198461.61,0.454180538654327,"L2_pers",24
2776983.72,1198461.61,0.448758870363235,"L2_pers",25
2776984.22,1198461.61,0.444457679986954,"L2_pers",26
2776984.72,1198461.61,0.445990085601807,"L2_pers",27
2776985.22,1198461.61,0.445990085601807,"L2_pers",28
2776985.72,1198461.61,0.424771338701248,"L2_pers",29
2776986.22,1198461.61,0.421870023012161,"L2_pers",30
2776981.22,1198461.11,0.453315585851669,"L2_pers",31
2776981.72,1198461.11,0.454024225473404,"L2_pers",32
2776982.22,1198461.11,0.455086767673492,"L2_pers",33
2776982.72,1198461.11,0.455955266952515,"L2_pers",34
2776983.22,1198461.11,0.455955266952515,"L2_pers",35
2776983.72,1198461.11,0.444457679986954,"L2_pers",36
2776984.22,1198461.11,0.444457679986954,"L2_pers",37
2776984.72,1198461.11,0.452308058738708,"L2_pers",38
2776985.22,1198461.11,0.445990085601807,"L2_pers",39
2776985.72,1198461.11,0.421870023012161,"L2_pers",40
2776980.72,1198460.61,0.452373176813126,"L2_pers",41
2776981.22,1198460.61,0.452373176813126,"L2_pers",42
2776981.72,1198460.61,0.45285975933075,"L2_pers",43
2776982.22,1198460.61,0.455715924501419,"L2_pers",44
2776982.72,1198460.61,0.455955266952515,"L2_pers",45
2776983.22,1198460.61,0.455955266952515,"L2_pers",46
2776983.72,1198460.61,0.454883486032486,"L2_pers",47
2776984.22,1198460.61,0.444457679986954,"L2_pers",48
2776984.72,1198460.61,0.452308058738708,"L2_pers",49
2776985.22,1198460.61,0.452308058738708,"L2_pers",50
2776980.22,1198460.11,0.456096887588501,"L2_pers",51
2776980.72,1198460.11,0.456096887588501,"L2_pers",52
2776981.22,1198460.11,0.45285975933075,"L2_pers",53
2776981.72,1198460.11,0.45285975933075,"L2_pers",54
2776982.22,1198460.11,0.455715924501419,"L2_pers",55
2776982.72,1198460.11,0.455715924501419,"L2_pers",56
2776983.22,1198460.11,0.455617308616638,"L2_pers",57
2776983.72,1198460.11,0.455871641635895,"L2_pers",58
2776984.22,1198460.11,0.455871641635895,"L2_pers",59
2776984.72,1198460.11,0.456380695104599,"L2_pers",60
2776985.22,1198460.11,0.450675845146179,"L2_pers",61
2776985.72,1198460.11,0.450675845146179,"L2_pers",62
2776979.72,1198459.61,0.454735636711121,"L2_pers",63
2776980.22,1198459.61,0.454585760831833,"L2_pers",64
2776980.72,1198459.61,0.454585760831833,"L2_pers",65
2776981.22,1198459.61,0.453939735889435,"L2_pers",66
2776981.72,1198459.61,0.453616887331009,"L2_pers",67
2776982.22,1198459.61,0.455758899450302,"L2_pers",68
2776982.72,1198459.61,0.455617308616638,"L2_pers",69
2776983.22,1198459.61,0.455617308616638,"L2_pers",70
2776983.72,1198459.61,0.456853151321411,"L2_pers",71
2776984.22,1198459.61,0.455585330724716,"L2_pers",72
2776984.72,1198459.61,0.455585330724716,"L2_pers",73
2776985.22,1198459.61,0.456380695104599,"L2_pers",74
2776985.72,1198459.61,0.450675845146179,"L2_pers",75
2776979.72,1198459.11,0.454034924507141,"L2_pers",76
2776980.22,1198459.11,0.454034924507141,"L2_pers",77
2776980.72,1198459.11,0.453736245632172,"L2_pers",78
2776981.22,1198459.11,0.453939735889435,"L2_pers",79
2776981.72,1198459.11,0.453616887331009,"L2_pers",80
2776982.22,1198459.11,0.455758899450302,"L2_pers",81
2776982.72,1198459.11,0.455758899450302,"L2_pers",82
2776983.22,1198459.11,0.455617308616638,"L2_pers",83
2776983.72,1198459.11,0.453506499528885,"L2_pers",84
2776984.22,1198459.11,0.454469799995422,"L2_pers",85
2776984.72,1198459.11,0.454469799995422,"L2_pers",86
2776985.22,1198459.11,0.456960558891296,"L2_pers",87
2776985.72,1198459.11,0.456960558891296,"L2_pers",88
2776986.22,1198459.11,0.430771827697754,"L2_pers",89
2776979.22,1198458.61,0.454169005155563,"L2_pers",90
2776979.72,1198458.61,0.454034924507141,"L2_pers",91
2776980.22,1198458.61,0.454034924507141,"L2_pers",92
2776980.72,1198458.61,0.454034924507141,"L2_pers",93
2776981.22,1198458.61,0.453736245632172,"L2_pers",94
2776981.72,1198458.61,0.453736245632172,"L2_pers",95
2776982.22,1198458.61,0.456791490316391,"L2_pers",96
2776982.72,1198458.61,0.456791490316391,"L2_pers",97
2776983.22,1198458.61,0.456853151321411,"L2_pers",98
2776983.72,1198458.61,0.453506499528885,"L2_pers",99
2776984.22,1198458.61,0.454469799995422,"L2_pers",100
2776984.72,1198458.61,0.454440325498581,"L2_pers",101
2776985.22,1198458.61,0.456960558891296,"L2_pers",102
2776985.72,1198458.61,0.454277127981186,"L2_pers",103
2776986.22,1198458.61,0.430771827697754,"L2_pers",104
2776986.72,1198458.61,0.456664532423019,"L2_pers",105
2776987.22,1198458.61,0.429632723331451,"L2_pers",106
2776987.72,1198458.61,0.429632723331451,"L2_pers",107
2776988.22,1198458.61,0.436803728342056,"L2_pers",108
2776978.72,1198458.11,0.453534811735153,"L2_pers",109
2776979.22,1198458.11,0.453534811735153,"L2_pers",110
2776979.72,1198458.11,0.454716235399246,"L2_pers",111
2776980.22,1198458.11,0.456528931856155,"L2_pers",112
2776980.72,1198458.11,0.456528931856155,"L2_pers",113
2776981.22,1198458.11,0.453736245632172,"L2_pers",114
2776981.72,1198458.11,0.453736245632172,"L2_pers",115
2776982.22,1198458.11,0.455337166786194,"L2_pers",116
2776982.72,1198458.11,0.456791490316391,"L2_pers",117
2776983.22,1198458.11,0.456853151321411,"L2_pers",118
2776983.72,1198458.11,0.456853151321411,"L2_pers",119
2776984.22,1198458.11,0.454440325498581,"L2_pers",120
2776984.72,1198458.11,0.454440325498581,"L2_pers",121
2776985.22,1198458.11,0.456960558891296,"L2_pers",122
2776985.72,1198458.11,0.452669262886047,"L2_pers",123
2776986.22,1198458.11,0.454733669757843,"L2_pers",124
2776986.72,1198458.11,0.456664532423019,"L2_pers",125
2776987.22,1198458.11,0.456664532423019,"L2_pers",126
2776987.72,1198458.11,0.429899632930756,"L2_pers",127
2776988.22,1198458.11,0.429899632930756,"L2_pers",128
2776988.72,1198458.11,0.436803728342056,"L2_pers",129
2776989.22,1198458.11,0.436803728342056,"L2_pers",130
2776989.72,1198458.11,0.435474395751953,"L2_pers",131
2776991.22,1198458.11,0.470228642225266,"L2_pers",132
2776978.22,1198457.61,0.454835534095764,"L2_pers",133
2776978.72,1198457.61,0.454835534095764,"L2_pers",134
2776979.22,1198457.61,0.454716235399246,"L2_pers",135
2776979.72,1198457.61,0.454716235399246,"L2_pers",136
2776980.22,1198457.61,0.454716235399246,"L2_pers",137
