"x","y","GL1_min","study_area","scenario","ID"
2735215.76298928,1180579.48103033,0.553843021392822,"GL1","min",4697
2735216.26298928,1180579.48103033,0.558358073234558,"GL1","min",4698
2735216.76298928,1180579.48103033,0.558157324790955,"GL1","min",4699
2735217.26298928,1180579.48103033,0.558157324790955,"GL1","min",4700
2735217.76298928,1180579.48103033,0.561850428581238,"GL1","min",4701
2735218.26298928,1180579.48103033,0.554264903068542,"GL1","min",4702
2735218.76298928,1180579.48103033,0.557563543319702,"GL1","min",4703
2735219.26298928,1180579.48103033,0.557563543319702,"GL1","min",4704
2735219.76298928,1180579.48103033,0.560242593288422,"GL1","min",4705
2735220.26298928,1180579.48103033,0.560242593288422,"GL1","min",4706
2735220.76298928,1180579.48103033,0.467879623174667,"GL1","min",4707
2735221.26298928,1180579.48103033,0.470559120178223,"GL1","min",4708
2735221.76298928,1180579.48103033,0.470559120178223,"GL1","min",4709
2735222.26298928,1180579.48103033,0.470559120178223,"GL1","min",4710
2735222.76298928,1180579.48103033,0.470559120178223,"GL1","min",4711
2735223.26298928,1180579.48103033,0.470559120178223,"GL1","min",4712
2735207.26298928,1180578.98103033,0.454872518777847,"GL1","min",4713
2735207.76298928,1180578.98103033,0.469960242509842,"GL1","min",4714
2735208.26298928,1180578.98103033,0.488745033740997,"GL1","min",4715
2735208.76298928,1180578.98103033,0.488745033740997,"GL1","min",4716
2735209.26298928,1180578.98103033,0.51230800151825,"GL1","min",4717
2735209.76298928,1180578.98103033,0.518648386001587,"GL1","min",4718
2735210.26298928,1180578.98103033,0.558735132217407,"GL1","min",4719
2735210.76298928,1180578.98103033,0.558735132217407,"GL1","min",4720
2735211.26298928,1180578.98103033,0.558735132217407,"GL1","min",4721
2735211.76298928,1180578.98103033,0.556403338909149,"GL1","min",4722
2735212.26298928,1180578.98103033,0.556203484535217,"GL1","min",4723
2735212.76298928,1180578.98103033,0.557563543319702,"GL1","min",4724
2735213.26298928,1180578.98103033,0.558422088623047,"GL1","min",4725
2735213.76298928,1180578.98103033,0.554264903068542,"GL1","min",4726
2735214.26298928,1180578.98103033,0.554446995258331,"GL1","min",4727
2735214.76298928,1180578.98103033,0.55592280626297,"GL1","min",4728
2735215.26298928,1180578.98103033,0.553843021392822,"GL1","min",4729
2735215.76298928,1180578.98103033,0.561945736408234,"GL1","min",4730
2735216.26298928,1180578.98103033,0.561945736408234,"GL1","min",4731
2735216.76298928,1180578.98103033,0.558157324790955,"GL1","min",4732
2735217.26298928,1180578.98103033,0.558157324790955,"GL1","min",4733
2735217.76298928,1180578.98103033,0.558157324790955,"GL1","min",4734
2735218.26298928,1180578.98103033,0.561850428581238,"GL1","min",4735
2735218.76298928,1180578.98103033,0.558732390403748,"GL1","min",4736
2735219.26298928,1180578.98103033,0.557563543319702,"GL1","min",4737
2735219.76298928,1180578.98103033,0.557563543319702,"GL1","min",4738
2735220.26298928,1180578.98103033,0.558768153190613,"GL1","min",4739
2735220.76298928,1180578.98103033,0.558735132217407,"GL1","min",4740
2735221.26298928,1180578.98103033,0.470559120178223,"GL1","min",4741
2735222.76298928,1180578.98103033,0.470559120178223,"GL1","min",4742
2735223.26298928,1180578.98103033,0.470559120178223,"GL1","min",4743
2735223.76298928,1180578.98103033,0.470559120178223,"GL1","min",4744
2735207.26298928,1180578.48103033,0.460101723670959,"GL1","min",4745
2735207.76298928,1180578.48103033,0.471196055412292,"GL1","min",4746
2735208.26298928,1180578.48103033,0.47052738070488,"GL1","min",4747
2735208.76298928,1180578.48103033,0.47052738070488,"GL1","min",4748
2735209.26298928,1180578.48103033,0.51230800151825,"GL1","min",4749
2735209.76298928,1180578.48103033,0.495114415884018,"GL1","min",4750
2735210.26298928,1180578.48103033,0.534557700157166,"GL1","min",4751
2735210.76298928,1180578.48103033,0.558735132217407,"GL1","min",4752
2735211.26298928,1180578.48103033,0.558735132217407,"GL1","min",4753
2735211.76298928,1180578.48103033,0.556203484535217,"GL1","min",4754
2735212.26298928,1180578.48103033,0.556203484535217,"GL1","min",4755
2735212.76298928,1180578.48103033,0.556203484535217,"GL1","min",4756
2735213.26298928,1180578.48103033,0.558422088623047,"GL1","min",4757
2735213.76298928,1180578.48103033,0.558422088623047,"GL1","min",4758
2735214.26298928,1180578.48103033,0.554264903068542,"GL1","min",4759
2735214.76298928,1180578.48103033,0.554241895675659,"GL1","min",4760
2735215.26298928,1180578.48103033,0.55592280626297,"GL1","min",4761
2735215.76298928,1180578.48103033,0.553843021392822,"GL1","min",4762
2735216.26298928,1180578.48103033,0.557068824768066,"GL1","min",4763
2735216.76298928,1180578.48103033,0.560352504253387,"GL1","min",4764
2735217.26298928,1180578.48103033,0.560352504253387,"GL1","min",4765
2735217.76298928,1180578.48103033,0.558358073234558,"GL1","min",4766
2735218.26298928,1180578.48103033,0.561850428581238,"GL1","min",4767
2735218.76298928,1180578.48103033,0.554264903068542,"GL1","min",4768
2735219.26298928,1180578.48103033,0.560986757278442,"GL1","min",4769
2735219.76298928,1180578.48103033,0.560986757278442,"GL1","min",4770
2735220.26298928,1180578.48103033,0.557763397693634,"GL1","min",4771
2735220.76298928,1180578.48103033,0.558735132217407,"GL1","min",4772
2735221.26298928,1180578.48103033,0.558735132217407,"GL1","min",4773
2735221.76298928,1180578.48103033,0.468725562095642,"GL1","min",4774
2735222.26298928,1180578.48103033,0.470559120178223,"GL1","min",4775
2735222.76298928,1180578.48103033,0.470559120178223,"GL1","min",4776
2735223.26298928,1180578.48103033,0.470559120178223,"GL1","min",4777
2735223.76298928,1180578.48103033,0.470559120178223,"GL1","min",4778
2735224.26298928,1180578.48103033,0.470559120178223,"GL1","min",4779
2735207.26298928,1180577.98103033,0.460101723670959,"GL1","min",4780
2735207.76298928,1180577.98103033,0.460885882377625,"GL1","min",4781
2735208.26298928,1180577.98103033,0.471524119377136,"GL1","min",4782
2735208.76298928,1180577.98103033,0.468725562095642,"GL1","min",4783
2735209.26298928,1180577.98103033,0.492735415697098,"GL1","min",4784
2735209.76298928,1180577.98103033,0.51230800151825,"GL1","min",4785
2735210.26298928,1180577.98103033,0.534557700157166,"GL1","min",4786
2735210.76298928,1180577.98103033,0.558735132217407,"GL1","min",4787
2735211.26298928,1180577.98103033,0.558735132217407,"GL1","min",4788
2735211.76298928,1180577.98103033,0.556198358535767,"GL1","min",4789
2735212.26298928,1180577.98103033,0.556198358535767,"GL1","min",4790
2735212.76298928,1180577.98103033,0.557563543319702,"GL1","min",4791
2735213.26298928,1180577.98103033,0.558422088623047,"GL1","min",4792
2735213.76298928,1180577.98103033,0.558732390403748,"GL1","min",4793
2735214.26298928,1180577.98103033,0.558732390403748,"GL1","min",4794
2735214.76298928,1180577.98103033,0.554241895675659,"GL1","min",4795
2735215.26298928,1180577.98103033,0.555333018302917,"GL1","min",4796
2735215.76298928,1180577.98103033,0.553843021392822,"GL1","min",4797
2735216.26298928,1180577.98103033,0.555886209011078,"GL1","min",4798
2735216.76298928,1180577.98103033,0.56073659658432,"GL1","min",4799
2735217.26298928,1180577.98103033,0.560352504253387,"GL1","min",4800
2735217.76298928,1180577.98103033,0.560352504253387,"GL1","min",4801
2735218.26298928,1180577.98103033,0.561945736408234,"GL1","min",4802
2735218.76298928,1180577.98103033,0.554264903068542,"GL1","min",4803
2735219.26298928,1180577.98103033,0.554446995258331,"GL1","min",4804
2735219.76298928,1180577.98103033,0.557763397693634,"GL1","min",4805
2735220.26298928,1180577.98103033,0.557763397693634,"GL1","min",4806
2735220.76298928,1180577.98103033,0.558882534503937,"GL1","min",4807
2735221.26298928,1180577.98103033,0.558735132217407,"GL1","min",4808
2735221.76298928,1180577.98103033,0.468725562095642,"GL1","min",4809
2735223.26298928,1180577.98103033,0.470559120178223,"GL1","min",4810
2735223.76298928,1180577.98103033,0.470559120178223,"GL1","min",4811
2735224.26298928,1180577.98103033,0.470559120178223,"GL1","min",4812
2735224.76298928,1180577.98103033,0.470559120178223,"GL1","min",4813
2735207.26298928,1180577.48103033,0.460583418607712,"GL1","min",4814
2735207.76298928,1180577.48103033,0.460583418607712,"GL1","min",4815
2735208.26298928,1180577.48103033,0.469960242509842,"GL1","min",4816
2735208.76298928,1180577.48103033,0.471160918474197,"GL1","min",4817
2735209.26298928,1180577.48103033,0.471160918474197,"GL1","min",4818
2735209.76298928,1180577.48103033,0.511535167694092,"GL1","min",4819
2735210.26298928,1180577.48103033,0.534557700157166,"GL1","min",4820
2735210.76298928,1180577.48103033,0.558735132217407,"GL1","min",4821
2735211.26298928,1180577.48103033,0.558735132217407,"GL1","min",4822
2735211.76298928,1180577.48103033,0.555998504161835,"GL1","min",4823
2735212.26298928,1180577.48103033,0.555998504161835,"GL1","min",4824
2735212.76298928,1180577.48103033,0.557563543319702,"GL1","min",4825
2735213.26298928,1180577.48103033,0.557563543319702,"GL1","min",4826
2735213.76298928,1180577.48103033,0.558422088623047,"GL1","min",4827
2735214.26298928,1180577.48103033,0.554264903068542,"GL1","min",4828
2735214.76298928,1180577.48103033,0.554264903068542,"GL1","min",4829
2735215.26298928,1180577.48103033,0.554241895675659,"GL1","min",4830
2735215.76298928,1180577.48103033,0.552757561206818,"GL1","min",4831
2735216.26298928,1180577.48103033,0.552757561206818,"GL1","min",4832
2735216.76298928,1180577.48103033,0.56073659658432,"GL1","min",4833
2735217.26298928,1180577.48103033,0.562028348445892,"GL1","min",4834
2735217.76298928,1180577.48103033,0.558471918106079,"GL1","min",4835
2735218.26298928,1180577.48103033,0.561945736408234,"GL1","min",4836
2735218.76298928,1180577.48103033,0.558471918106079,"GL1","min",4837
2735219.26298928,1180577.48103033,0.554264903068542,"GL1","min",4838
2735219.76298928,1180577.48103033,0.557563543319702,"GL1","min",4839
2735220.26298928,1180577.48103033,0.556203484535217,"GL1","min",4840
2735220.76298928,1180577.48103033,0.55856317281723,"GL1","min",4841
2735221.26298928,1180577.48103033,0.55856317281723,"GL1","min",4842
2735221.76298928,1180577.48103033,0.511535167694092,"GL1","min",4843
2735222.26298928,1180577.48103033,0.476192444562912,"GL1","min",4844
2735222.76298928,1180577.48103033,0.470559120178223,"GL1","min",4845
2735223.26298928,1180577.48103033,0.470559120178223,"GL1","min",4846
2735223.76298928,1180577.48103033,0.470559120178223,"GL1","min",4847
2735224.26298928,1180577.48103033,0.470559120178223,"GL1","min",4848
2735224.76298928,1180577.48103033,0.470559120178223,"GL1","min",4849
2735207.76298928,1180576.98103033,0.460838079452515,"GL1","min",4850
2735208.26298928,1180576.98103033,0.465151607990265,"GL1","min",4851
2735208.76298928,1180576.98103033,0.471160918474197,"GL1","min",4852
2735209.26298928,1180576.98103033,0.492425054311752,"GL1","min",4853
2735209.76298928,1180576.98103033,0.47780305147171,"GL1","min",4854
2735210.26298928,1180576.98103033,0.503995895385742,"GL1","min",4855
2735210.76298928,1180576.98103033,0.558735132217407,"GL1","min",4856
2735211.26298928,1180576.98103033,0.558735132217407,"GL1","min",4857
2735211.76298928,1180576.98103033,0.55856317281723,"GL1","min",4858
2735212.26298928,1180576.98103033,0.55856317281723,"GL1","min",4859
2735212.76298928,1180576.98103033,0.556203484535217,"GL1","min",4860
2735213.26298928,1180576.98103033,0.557563543319702,"GL1","min",4861
2735213.76298928,1180576.98103033,0.558422088623047,"GL1","min",4862
2735214.26298928,1180576.98103033,0.558422088623047,"GL1","min",4863
2735214.76298928,1180576.98103033,0.558422088623047,"GL1","min",4864
2735215.26298928,1180576.98103033,0.554446995258331,"GL1","min",4865
2735215.76298928,1180576.98103033,0.554264903068542,"GL1","min",4866
2735216.26298928,1180576.98103033,0.553843021392822,"GL1","min",4867
2735216.76298928,1180576.98103033,0.553843021392822,"GL1","min",4868
2735217.26298928,1180576.98103033,0.56073659658432,"GL1","min",4869
2735217.76298928,1180576.98103033,0.560352504253387,"GL1","min",4870
2735218.26298928,1180576.98103033,0.561945736408234,"GL1","min",4871
2735218.76298928,1180576.98103033,0.558471918106079,"GL1","min",4872
2735219.26298928,1180576.98103033,0.558358073234558,"GL1","min",4873
2735219.76298928,1180576.98103033,0.556203484535217,"GL1","min",4874
2735220.26298928,1180576.98103033,0.556203484535217,"GL1","min",4875
2735220.76298928,1180576.98103033,0.556203484535217,"GL1","min",4876
2735221.26298928,1180576.98103033,0.476192444562912,"GL1","min",4877
2735221.76298928,1180576.98103033,0.476192444562912,"GL1","min",4878
2735222.26298928,1180576.98103033,0.473099291324615,"GL1","min",4879
2735222.76298928,1180576.98103033,0.470559120178223,"GL1","min",4880
2735223.26298928,1180576.98103033,0.470559120178223,"GL1","min",4881
2735223.76298928,1180576.98103033,0.470559120178223,"GL1","min",4882
2735224.26298928,1180576.98103033,0.470559120178223,"GL1","min",4883
2735224.76298928,1180576.98103033,0.470559120178223,"GL1","min",4884
2735207.76298928,1180576.48103033,0.470559120178223,"GL1","min",4885
2735208.26298928,1180576.48103033,0.465151607990265,"GL1","min",4886
2735208.76298928,1180576.48103033,0.470967292785645,"GL1","min",4887
2735209.26298928,1180576.48103033,0.468678325414658,"GL1","min",4888
2735209.76298928,1180576.48103033,0.47780305147171,"GL1","min",4889
2735210.26298928,1180576.48103033,0.518648386001587,"GL1","min",4890
2735210.76298928,1180576.48103033,0.558735132217407,"GL1","min",4891
2735211.26298928,1180576.48103033,0.558735132217407,"GL1","min",4892
2735211.76298928,1180576.48103033,0.55856317281723,"GL1","min",4893
2735212.26298928,1180576.48103033,0.558768153190613,"GL1","min",4894
2735212.76298928,1180576.48103033,0.556198358535767,"GL1","min",4895
2735213.26298928,1180576.48103033,0.557563543319702,"GL1","min",4896
2735213.76298928,1180576.48103033,0.557563543319702,"GL1","min",4897
2735214.26298928,1180576.48103033,0.558422088623047,"GL1","min",4898
2735214.76298928,1180576.48103033,0.558422088623047,"GL1","min",4899
2735215.26298928,1180576.48103033,0.554264903068542,"GL1","min",4900
2735215.76298928,1180576.48103033,0.554264903068542,"GL1","min",4901
2735216.26298928,1180576.48103033,0.555886209011078,"GL1","min",4902
2735216.76298928,1180576.48103033,0.555886209011078,"GL1","min",4903
2735217.26298928,1180576.48103033,0.558012008666992,"GL1","min",4904
2735217.76298928,1180576.48103033,0.560352504253387,"GL1","min",4905
2735218.26298928,1180576.48103033,0.558157324790955,"GL1","min",4906
2735218.76298928,1180576.48103033,0.558157324790955,"GL1","min",4907
2735219.26298928,1180576.48103033,0.557068824768066,"GL1","min",4908
2735219.76298928,1180576.48103033,0.554264903068542,"GL1","min",4909
2735220.26298928,1180576.48103033,0.557763397693634,"GL1","min",4910
2735220.76298928,1180576.48103033,0.560242593288422,"GL1","min",4911
2735221.26298928,1180576.48103033,0.561101198196411,"GL1","min",4912
2735221.76298928,1180576.48103033,0.473099291324615,"GL1","min",4913
2735222.26298928,1180576.48103033,0.558735132217407,"GL1","min",4914
2735222.76298928,1180576.48103033,0.488745033740997,"GL1","min",4915
2735223.26298928,1180576.48103033,0.470559120178223,"GL1","min",4916
2735223.76298928,1180576.48103033,0.470559120178223,"GL1","min",4917
2735224.26298928,1180576.48103033,0.470559120178223,"GL1","min",4918
2735224.76298928,1180576.48103033,0.460237830877304,"GL1","min",4919
2735225.26298928,1180576.48103033,0.459241837263107,"GL1","min",4920
2735225.76298928,1180576.48103033,0.460595279932022,"GL1","min",4921
2735207.76298928,1180575.98103033,0.470559120178223,"GL1","min",4922
2735208.26298928,1180575.98103033,0.470559120178223,"GL1","min",4923
2735208.76298928,1180575.98103033,0.464542657136917,"GL1","min",4924
2735209.26298928,1180575.98103033,0.47052738070488,"GL1","min",4925
2735209.76298928,1180575.98103033,0.47052738070488,"GL1","min",4926
2735210.26298928,1180575.98103033,0.492735415697098,"GL1","min",4927
2735210.76298928,1180575.98103033,0.558735132217407,"GL1","min",4928
2735211.26298928,1180575.98103033,0.558735132217407,"GL1","min",4929
2735211.76298928,1180575.98103033,0.558735132217407,"GL1","min",4930
2735212.26298928,1180575.98103033,0.55856317281723,"GL1","min",4931
2735212.76298928,1180575.98103033,0.556198358535767,"GL1","min",4932
2735213.26298928,1180575.98103033,0.557563543319702,"GL1","min",4933
2735213.76298928,1180575.98103033,0.557563543319702,"GL1","min",4934
2735214.26298928,1180575.98103033,0.557563543319702,"GL1","min",4935
2735214.76298928,1180575.98103033,0.558422088623047,"GL1","min",4936
2735215.26298928,1180575.98103033,0.554264903068542,"GL1","min",4937
2735215.76298928,1180575.98103033,0.554264903068542,"GL1","min",4938
2735216.26298928,1180575.98103033,0.555886209011078,"GL1","min",4939
2735216.76298928,1180575.98103033,0.555886209011078,"GL1","min",4940
2735217.26298928,1180575.98103033,0.553843021392822,"GL1","min",4941
2735217.76298928,1180575.98103033,0.553843021392822,"GL1","min",4942
2735218.26298928,1180575.98103033,0.560352504253387,"GL1","min",4943
2735218.76298928,1180575.98103033,0.561945736408234,"GL1","min",4944
2735219.26298928,1180575.98103033,0.561945736408234,"GL1","min",4945
2735219.76298928,1180575.98103033,0.558422088623047,"GL1","min",4946
2735220.26298928,1180575.98103033,0.557763397693634,"GL1","min",4947
2735220.76298928,1180575.98103033,0.557763397693634,"GL1","min",4948
2735221.26298928,1180575.98103033,0.560128152370453,"GL1","min",4949
2735221.76298928,1180575.98103033,0.560242593288422,"GL1","min",4950
2735222.26298928,1180575.98103033,0.488745033740997,"GL1","min",4951
2735222.76298928,1180575.98103033,0.534557700157166,"GL1","min",4952
2735223.26298928,1180575.98103033,0.470559120178223,"GL1","min",4953
2735223.76298928,1180575.98103033,0.470559120178223,"GL1","min",4954
2735224.26298928,1180575.98103033,0.470559120178223,"GL1","min",4955
2735224.76298928,1180575.98103033,0.470559120178223,"GL1","min",4956
2735225.26298928,1180575.98103033,0.470559120178223,"GL1","min",4957
2735225.76298928,1180575.98103033,0.46008113026619,"GL1","min",4958
2735226.26298928,1180575.98103033,0.460595279932022,"GL1","min",4959
2735208.76298928,1180575.48103033,0.471674412488937,"GL1","min",4960
2735209.26298928,1180575.48103033,0.469226717948914,"GL1","min",4961
2735209.76298928,1180575.48103033,0.470997363328934,"GL1","min",4962
2735210.26298928,1180575.48103033,0.500006318092346,"GL1","min",4963
2735210.76298928,1180575.48103033,0.505882322788239,"GL1","min",4964
2735211.26298928,1180575.48103033,0.534557700157166,"GL1","min",4965
2735211.76298928,1180575.48103033,0.558735132217407,"GL1","min",4966
2735212.26298928,1180575.48103033,0.558620750904083,"GL1","min",4967
2735212.76298928,1180575.48103033,0.55856317281723,"GL1","min",4968
2735213.26298928,1180575.48103033,0.556203484535217,"GL1","min",4969
2735213.76298928,1180575.48103033,0.557563543319702,"GL1","min",4970
2735214.26298928,1180575.48103033,0.558049201965332,"GL1","min",4971
2735214.76298928,1180575.48103033,0.558422088623047,"GL1","min",4972
2735215.26298928,1180575.48103033,0.558422088623047,"GL1","min",4973
2735215.76298928,1180575.48103033,0.554241895675659,"GL1","min",4974
2735216.26298928,1180575.48103033,0.554264903068542,"GL1","min",4975
2735216.76298928,1180575.48103033,0.552757561206818,"GL1","min",4976
2735217.26298928,1180575.48103033,0.56073659658432,"GL1","min",4977
2735217.76298928,1180575.48103033,0.56073659658432,"GL1","min",4978
2735218.26298928,1180575.48103033,0.560352504253387,"GL1","min",4979
2735218.76298928,1180575.48103033,0.56073659658432,"GL1","min",4980
2735219.26298928,1180575.48103033,0.56073659658432,"GL1","min",4981
2735219.76298928,1180575.48103033,0.555333018302917,"GL1","min",4982
2735220.26298928,1180575.48103033,0.555333018302917,"GL1","min",4983
2735220.76298928,1180575.48103033,0.556203484535217,"GL1","min",4984
2735221.26298928,1180575.48103033,0.558768153190613,"GL1","min",4985
2735221.76298928,1180575.48103033,0.560242593288422,"GL1","min",4986
2735222.26298928,1180575.48103033,0.534705102443695,"GL1","min",4987
2735222.76298928,1180575.48103033,0.518648386001587,"GL1","min",4988
2735223.26298928,1180575.48103033,0.470559120178223,"GL1","min",4989
2735223.76298928,1180575.48103033,0.470559120178223,"GL1","min",4990
2735224.26298928,1180575.48103033,0.470559120178223,"GL1","min",4991
2735224.76298928,1180575.48103033,0.470559120178223,"GL1","min",4992
2735225.26298928,1180575.48103033,0.470559120178223,"GL1","min",4993
2735225.76298928,1180575.48103033,0.460388004779816,"GL1","min",4994
2735226.26298928,1180575.48103033,0.460478574037552,"GL1","min",4995
2735226.76298928,1180575.48103033,0.460478574037552,"GL1","min",4996
2735208.76298928,1180574.98103033,0.465151607990265,"GL1","min",4997
2735209.26298928,1180574.98103033,0.471160918474197,"GL1","min",4998
2735209.76298928,1180574.98103033,0.470997363328934,"GL1","min",4999
2735210.26298928,1180574.98103033,0.495135128498077,"GL1","min",5000
2735210.76298928,1180574.98103033,0.511535167694092,"GL1","min",5001
2735211.26298928,1180574.98103033,0.558735132217407,"GL1","min",5002
2735211.76298928,1180574.98103033,0.558735132217407,"GL1","min",5003
2735212.26298928,1180574.98103033,0.558620750904083,"GL1","min",5004
2735212.76298928,1180574.98103033,0.558677554130554,"GL1","min",5005
2735213.26298928,1180574.98103033,0.556203484535217,"GL1","min",5006
2735213.76298928,1180574.98103033,0.557563543319702,"GL1","min",5007
2735214.26298928,1180574.98103033,0.557563543319702,"GL1","min",5008
2735214.76298928,1180574.98103033,0.558049201965332,"GL1","min",5009
2735215.26298928,1180574.98103033,0.558422088623047,"GL1","min",5010
2735215.76298928,1180574.98103033,0.554264903068542,"GL1","min",5011
2735216.26298928,1180574.98103033,0.554264903068542,"GL1","min",5012
2735216.76298928,1180574.98103033,0.554446995258331,"GL1","min",5013
2735217.26298928,1180574.98103033,0.557068824768066,"GL1","min",5014
2735217.76298928,1180574.98103033,0.558012008666992,"GL1","min",5015
2735218.26298928,1180574.98103033,0.561945736408234,"GL1","min",5016
2735218.76298928,1180574.98103033,0.558471918106079,"GL1","min",5017
2735219.26298928,1180574.98103033,0.558157324790955,"GL1","min",5018
2735219.76298928,1180574.98103033,0.560352504253387,"GL1","min",5019
2735220.26298928,1180574.98103033,0.555333018302917,"GL1","min",5020
2735220.76298928,1180574.98103033,0.557563543319702,"GL1","min",5021
2735221.26298928,1180574.98103033,0.556403338909149,"GL1","min",5022
2735221.76298928,1180574.98103033,0.556403338909149,"GL1","min",5023
2735222.26298928,1180574.98103033,0.534705102443695,"GL1","min",5024
2735222.76298928,1180574.98103033,0.558735132217407,"GL1","min",5025
2735223.26298928,1180574.98103033,0.470559120178223,"GL1","min",5026
2735223.76298928,1180574.98103033,0.470559120178223,"GL1","min",5027
2735224.26298928,1180574.98103033,0.46023565530777,"GL1","min",5028
2735224.76298928,1180574.98103033,0.46023565530777,"GL1","min",5029
2735225.26298928,1180574.98103033,0.470559120178223,"GL1","min",5030
2735225.76298928,1180574.98103033,0.460388004779816,"GL1","min",5031
2735226.26298928,1180574.98103033,0.460014432668686,"GL1","min",5032
2735226.76298928,1180574.98103033,0.460014432668686,"GL1","min",5033
2735209.26298928,1180574.48103033,0.471674412488937,"GL1","min",5034
2735209.76298928,1180574.48103033,0.471674412488937,"GL1","min",5035
2735210.26298928,1180574.48103033,0.492735415697098,"GL1","min",5036
2735210.76298928,1180574.48103033,0.492735415697098,"GL1","min",5037
2735211.26298928,1180574.48103033,0.558735132217407,"GL1","min",5038
2735211.76298928,1180574.48103033,0.558735132217407,"GL1","min",5039
2735212.26298928,1180574.48103033,0.558735132217407,"GL1","min",5040
2735212.76298928,1180574.48103033,0.558677554130554,"GL1","min",5041
2735213.26298928,1180574.48103033,0.555998504161835,"GL1","min",5042
2735213.76298928,1180574.48103033,0.557563543319702,"GL1","min",5043
2735214.26298928,1180574.48103033,0.557563543319702,"GL1","min",5044
2735214.76298928,1180574.48103033,0.558049201965332,"GL1","min",5045
2735215.26298928,1180574.48103033,0.558422088623047,"GL1","min",5046
2735215.76298928,1180574.48103033,0.554264903068542,"GL1","min",5047
2735216.26298928,1180574.48103033,0.558732390403748,"GL1","min",5048
2735216.76298928,1180574.48103033,0.555333018302917,"GL1","min",5049
2735217.26298928,1180574.48103033,0.55592280626297,"GL1","min",5050
2735217.76298928,1180574.48103033,0.557068824768066,"GL1","min",5051
2735218.26298928,1180574.48103033,0.557068824768066,"GL1","min",5052
2735218.76298928,1180574.48103033,0.561945736408234,"GL1","min",5053
2735219.26298928,1180574.48103033,0.558358073234558,"GL1","min",5054
2735219.76298928,1180574.48103033,0.560352504253387,"GL1","min",5055
2735220.26298928,1180574.48103033,0.555333018302917,"GL1","min",5056
2735220.76298928,1180574.48103033,0.557563543319702,"GL1","min",5057
2735221.26298928,1180574.48103033,0.557563543319702,"GL1","min",5058
2735221.76298928,1180574.48103033,0.558882534503937,"GL1","min",5059
2735222.26298928,1180574.48103033,0.556403338909149,"GL1","min",5060
2735222.76298928,1180574.48103033,0.558735132217407,"GL1","min",5061
2735223.26298928,1180574.48103033,0.470559120178223,"GL1","min",5062
2735223.76298928,1180574.48103033,0.470559120178223,"GL1","min",5063
2735224.26298928,1180574.48103033,0.470559120178223,"GL1","min",5064
2735224.76298928,1180574.48103033,0.460392624139786,"GL1","min",5065
2735225.26298928,1180574.48103033,0.470559120178223,"GL1","min",5066
2735225.76298928,1180574.48103033,0.470559120178223,"GL1","min",5067
2735226.26298928,1180574.48103033,0.470559120178223,"GL1","min",5068
2735226.76298928,1180574.48103033,0.470559120178223,"GL1","min",5069
2735227.26298928,1180574.48103033,0.456506222486496,"GL1","min",5070
2735209.26298928,1180573.98103033,0.471491694450378,"GL1","min",5071
2735209.76298928,1180573.98103033,0.471491694450378,"GL1","min",5072
2735210.26298928,1180573.98103033,0.472170680761337,"GL1","min",5073
2735210.76298928,1180573.98103033,0.492735415697098,"GL1","min",5074
2735211.26298928,1180573.98103033,0.518648386001587,"GL1","min",5075
2735211.76298928,1180573.98103033,0.558735132217407,"GL1","min",5076
2735212.26298928,1180573.98103033,0.558735132217407,"GL1","min",5077
2735212.76298928,1180573.98103033,0.558735132217407,"GL1","min",5078
2735213.26298928,1180573.98103033,0.55856317281723,"GL1","min",5079
2735213.76298928,1180573.98103033,0.557563543319702,"GL1","min",5080
2735214.26298928,1180573.98103033,0.557563543319702,"GL1","min",5081
2735214.76298928,1180573.98103033,0.558049201965332,"GL1","min",5082
2735215.26298928,1180573.98103033,0.558049201965332,"GL1","min",5083
2735215.76298928,1180573.98103033,0.558732390403748,"GL1","min",5084
2735216.26298928,1180573.98103033,0.558732390403748,"GL1","min",5085
2735216.76298928,1180573.98103033,0.55592280626297,"GL1","min",5086
2735217.26298928,1180573.98103033,0.55592280626297,"GL1","min",5087
2735217.76298928,1180573.98103033,0.55592280626297,"GL1","min",5088
2735218.26298928,1180573.98103033,0.558012008666992,"GL1","min",5089
2735218.76298928,1180573.98103033,0.561945736408234,"GL1","min",5090
2735219.26298928,1180573.98103033,0.558358073234558,"GL1","min",5091
2735219.76298928,1180573.98103033,0.560352504253387,"GL1","min",5092
2735220.26298928,1180573.98103033,0.56073659658432,"GL1","min",5093
2735220.76298928,1180573.98103033,0.554264903068542,"GL1","min",5094
2735221.26298928,1180573.98103033,0.554264903068542,"GL1","min",5095
2735221.76298928,1180573.98103033,0.560242593288422,"GL1","min",5096
2735222.26298928,1180573.98103033,0.560242593288422,"GL1","min",5097
2735222.76298928,1180573.98103033,0.534705102443695,"GL1","min",5098
2735223.26298928,1180573.98103033,0.534705102443695,"GL1","min",5099
2735223.76298928,1180573.98103033,0.460388004779816,"GL1","min",5100
2735224.26298928,1180573.98103033,0.460388004779816,"GL1","min",5101
2735224.76298928,1180573.98103033,0.470559120178223,"GL1","min",5102
2735225.26298928,1180573.98103033,0.470559120178223,"GL1","min",5103
2735225.76298928,1180573.98103033,0.470559120178223,"GL1","min",5104
2735226.26298928,1180573.98103033,0.470559120178223,"GL1","min",5105
2735226.76298928,1180573.98103033,0.458420604467392,"GL1","min",5106
2735227.26298928,1180573.98103033,0.459241837263107,"GL1","min",5107
