"x","y","k_index","study_area","ID"
2743396.49,1254477.17,0.606292068958282,"S2_base",1
2743396.99,1254477.17,0.585460364818573,"S2_base",2
2743397.49,1254477.17,0.585460364818573,"S2_base",3
2743397.99,1254477.17,0.590184032917023,"S2_base",4
2743398.49,1254477.17,0.585460364818573,"S2_base",5
2743398.99,1254477.17,0.585460364818573,"S2_base",6
2743399.49,1254477.17,0.606292068958282,"S2_base",7
2743399.99,1254477.17,0.606292068958282,"S2_base",8
2743400.49,1254477.17,0.607013642787933,"S2_base",9
2743394.99,1254476.67,0.607087314128876,"S2_base",10
2743395.49,1254476.67,0.607087314128876,"S2_base",11
2743395.99,1254476.67,0.606292068958282,"S2_base",12
2743396.49,1254476.67,0.606292068958282,"S2_base",13
2743396.99,1254476.67,0.585460364818573,"S2_base",14
2743397.49,1254476.67,0.585460364818573,"S2_base",15
2743397.99,1254476.67,0.592865824699402,"S2_base",16
2743398.49,1254476.67,0.590184032917023,"S2_base",17
2743398.99,1254476.67,0.585460364818573,"S2_base",18
2743399.49,1254476.67,0.606292068958282,"S2_base",19
2743399.99,1254476.67,0.606292068958282,"S2_base",20
2743400.49,1254476.67,0.606292068958282,"S2_base",21
2743400.99,1254476.67,0.607013642787933,"S2_base",22
2743401.49,1254476.67,0.607013642787933,"S2_base",23
2743401.99,1254476.67,0.607013642787933,"S2_base",24
2743402.49,1254476.67,0.607013642787933,"S2_base",25
2743402.99,1254476.67,0.607013642787933,"S2_base",26
2743403.49,1254476.67,0.607013642787933,"S2_base",27
2743392.99,1254476.17,0.607013642787933,"S2_base",28
2743393.49,1254476.17,0.607013642787933,"S2_base",29
2743393.99,1254476.17,0.607013642787933,"S2_base",30
2743394.49,1254476.17,0.607013642787933,"S2_base",31
2743394.99,1254476.17,0.607087314128876,"S2_base",32
2743395.49,1254476.17,0.607087314128876,"S2_base",33
2743395.99,1254476.17,0.606292068958282,"S2_base",34
2743396.49,1254476.17,0.606292068958282,"S2_base",35
2743396.99,1254476.17,0.590184032917023,"S2_base",36
2743397.49,1254476.17,0.590184032917023,"S2_base",37
2743397.99,1254476.17,0.592865824699402,"S2_base",38
2743398.49,1254476.17,0.58734118938446,"S2_base",39
2743398.99,1254476.17,0.59252804517746,"S2_base",40
2743399.49,1254476.17,0.585460364818573,"S2_base",41
2743399.99,1254476.17,0.606292068958282,"S2_base",42
2743400.49,1254476.17,0.606292068958282,"S2_base",43
2743400.99,1254476.17,0.607013642787933,"S2_base",44
2743401.49,1254476.17,0.607013642787933,"S2_base",45
2743401.99,1254476.17,0.607013642787933,"S2_base",46
2743402.49,1254476.17,0.607013642787933,"S2_base",47
2743402.99,1254476.17,0.607013642787933,"S2_base",48
2743403.49,1254476.17,0.607013642787933,"S2_base",49
2743403.99,1254476.17,0.607013642787933,"S2_base",50
2743404.49,1254476.17,0.607013642787933,"S2_base",51
2743404.99,1254476.17,0.607013642787933,"S2_base",52
2743405.49,1254476.17,0.606101036071777,"S2_base",53
2743390.99,1254475.67,0.607013642787933,"S2_base",54
2743391.49,1254475.67,0.607013642787933,"S2_base",55
2743391.99,1254475.67,0.607013642787933,"S2_base",56
2743392.49,1254475.67,0.607013642787933,"S2_base",57
2743392.99,1254475.67,0.607013642787933,"S2_base",58
2743393.49,1254475.67,0.607013642787933,"S2_base",59
2743393.99,1254475.67,0.607013642787933,"S2_base",60
2743394.49,1254475.67,0.607087314128876,"S2_base",61
2743394.99,1254475.67,0.607087314128876,"S2_base",62
2743395.49,1254475.67,0.586553633213043,"S2_base",63
2743395.99,1254475.67,0.589099109172821,"S2_base",64
2743396.49,1254475.67,0.589099109172821,"S2_base",65
2743396.99,1254475.67,0.59252804517746,"S2_base",66
2743397.49,1254475.67,0.59252804517746,"S2_base",67
2743397.99,1254475.67,0.597820281982422,"S2_base",68
2743398.49,1254475.67,0.58734118938446,"S2_base",69
2743398.99,1254475.67,0.59252804517746,"S2_base",70
