"x","y","k_index","study_area","ID"
2743396.49,1254477.17,0.605077803134918,"S2_pers",1
2743396.99,1254477.17,0.603086173534393,"S2_pers",2
2743397.49,1254477.17,0.600404918193817,"S2_pers",3
2743397.99,1254477.17,0.597319364547729,"S2_pers",4
2743398.49,1254477.17,0.602534592151642,"S2_pers",5
2743398.99,1254477.17,0.602534592151642,"S2_pers",6
2743399.49,1254477.17,0.605001509189606,"S2_pers",7
2743399.99,1254477.17,0.605001509189606,"S2_pers",8
2743400.49,1254477.17,0.607322096824646,"S2_pers",9
2743394.99,1254476.67,0.607472062110901,"S2_pers",10
2743395.49,1254476.67,0.607472062110901,"S2_pers",11
2743395.99,1254476.67,0.604016005992889,"S2_pers",12
2743396.49,1254476.67,0.605077803134918,"S2_pers",13
2743396.99,1254476.67,0.603086173534393,"S2_pers",14
2743397.49,1254476.67,0.603086173534393,"S2_pers",15
2743397.99,1254476.67,0.602398037910461,"S2_pers",16
2743398.49,1254476.67,0.597319364547729,"S2_pers",17
2743398.99,1254476.67,0.60385936498642,"S2_pers",18
2743399.49,1254476.67,0.605001509189606,"S2_pers",19
2743399.99,1254476.67,0.605001509189606,"S2_pers",20
2743400.49,1254476.67,0.606013476848602,"S2_pers",21
2743400.99,1254476.67,0.607322096824646,"S2_pers",22
2743401.49,1254476.67,0.607883930206299,"S2_pers",23
2743401.99,1254476.67,0.606840014457703,"S2_pers",24
2743402.49,1254476.67,0.605222642421722,"S2_pers",25
2743402.99,1254476.67,0.606574773788452,"S2_pers",26
2743403.49,1254476.67,0.608231902122498,"S2_pers",27
2743392.99,1254476.17,0.647489249706268,"S2_pers",28
2743393.49,1254476.17,0.647489249706268,"S2_pers",29
2743393.99,1254476.17,0.609885454177856,"S2_pers",30
2743394.49,1254476.17,0.609885454177856,"S2_pers",31
2743394.99,1254476.17,0.607438921928406,"S2_pers",32
2743395.49,1254476.17,0.607472062110901,"S2_pers",33
2743395.99,1254476.17,0.604016005992889,"S2_pers",34
2743396.49,1254476.17,0.604016005992889,"S2_pers",35
2743396.99,1254476.17,0.601897180080414,"S2_pers",36
2743397.49,1254476.17,0.601897180080414,"S2_pers",37
2743397.99,1254476.17,0.602398037910461,"S2_pers",38
2743398.49,1254476.17,0.603792369365692,"S2_pers",39
2743398.99,1254476.17,0.603756308555603,"S2_pers",40
2743399.49,1254476.17,0.60385936498642,"S2_pers",41
2743399.99,1254476.17,0.606013476848602,"S2_pers",42
2743400.49,1254476.17,0.606013476848602,"S2_pers",43
2743400.99,1254476.17,0.607883930206299,"S2_pers",44
2743401.49,1254476.17,0.607883930206299,"S2_pers",45
2743401.99,1254476.17,0.605222642421722,"S2_pers",46
2743402.49,1254476.17,0.605222642421722,"S2_pers",47
2743402.99,1254476.17,0.606574773788452,"S2_pers",48
2743403.49,1254476.17,0.609236061573029,"S2_pers",49
2743403.99,1254476.17,0.608231902122498,"S2_pers",50
2743404.49,1254476.17,0.608081102371216,"S2_pers",51
2743404.99,1254476.17,0.608081102371216,"S2_pers",52
2743405.49,1254476.17,0.606406092643738,"S2_pers",53
2743390.99,1254475.67,0.637726962566376,"S2_pers",54
2743391.49,1254475.67,0.649869084358215,"S2_pers",55
2743391.99,1254475.67,0.649869084358215,"S2_pers",56
2743392.49,1254475.67,0.649869084358215,"S2_pers",57
2743392.99,1254475.67,0.648028373718262,"S2_pers",58
2743393.49,1254475.67,0.632416963577271,"S2_pers",59
2743393.99,1254475.67,0.632416963577271,"S2_pers",60
2743394.49,1254475.67,0.607438921928406,"S2_pers",61
2743394.99,1254475.67,0.607438921928406,"S2_pers",62
2743395.49,1254475.67,0.624546885490417,"S2_pers",63
2743395.99,1254475.67,0.605671405792236,"S2_pers",64
2743396.49,1254475.67,0.605671405792236,"S2_pers",65
2743396.99,1254475.67,0.600918173789978,"S2_pers",66
2743397.49,1254475.67,0.600918173789978,"S2_pers",67
2743397.99,1254475.67,0.600799977779388,"S2_pers",68
2743398.49,1254475.67,0.603792369365692,"S2_pers",69
2743398.99,1254475.67,0.603756308555603,"S2_pers",70
2743399.49,1254475.67,0.603858232498169,"S2_pers",71
2743399.99,1254475.67,0.604697704315186,"S2_pers",72
2743400.49,1254475.67,0.605741679668427,"S2_pers",73
2743400.99,1254475.67,0.604016005992889,"S2_pers",74
2743401.49,1254475.67,0.604016005992889,"S2_pers",75
2743401.99,1254475.67,0.605222642421722,"S2_pers",76
2743402.49,1254475.67,0.605222642421722,"S2_pers",77
2743402.99,1254475.67,0.609236061573029,"S2_pers",78
2743403.49,1254475.67,0.609236061573029,"S2_pers",79
2743403.99,1254475.67,0.609236061573029,"S2_pers",80
2743404.49,1254475.67,0.606289327144623,"S2_pers",81
2743404.99,1254475.67,0.606289327144623,"S2_pers",82
2743405.49,1254475.67,0.606406092643738,"S2_pers",83
2743389.49,1254475.17,0.63780152797699,"S2_pers",84
2743389.99,1254475.17,0.63780152797699,"S2_pers",85
2743390.49,1254475.17,0.637726962566376,"S2_pers",86
2743390.99,1254475.17,0.638829588890076,"S2_pers",87
2743391.49,1254475.17,0.649401426315308,"S2_pers",88
2743391.99,1254475.17,0.647835433483124,"S2_pers",89
2743392.49,1254475.17,0.649869084358215,"S2_pers",90
2743392.99,1254475.17,0.648028373718262,"S2_pers",91
2743393.49,1254475.17,0.646756231784821,"S2_pers",92
2743393.99,1254475.17,0.646574079990387,"S2_pers",93
2743394.49,1254475.17,0.642029106616974,"S2_pers",94
2743394.99,1254475.17,0.624546885490417,"S2_pers",95
2743395.49,1254475.17,0.624546885490417,"S2_pers",96
2743395.99,1254475.17,0.602978706359863,"S2_pers",97
2743396.49,1254475.17,0.602978706359863,"S2_pers",98
