"x","y","k_index","study_area","ID"
2735038.438,1129614.000875,0.596007704734802,"M1_base",1
2735038.938,1129614.000875,0.626844942569733,"M1_base",2
2735037.938,1129613.500875,0.596007704734802,"M1_base",3
2735038.438,1129613.500875,0.596007704734802,"M1_base",4
2735038.938,1129613.500875,0.625446379184723,"M1_base",5
2735039.438,1129613.500875,0.62650465965271,"M1_base",6
2735039.938,1129613.500875,0.62831699848175,"M1_base",7
2735038.438,1129613.000875,0.625907063484192,"M1_base",8
2735038.938,1129613.000875,0.625446379184723,"M1_base",9
2735039.438,1129613.000875,0.62650465965271,"M1_base",10
2735039.938,1129613.000875,0.626766264438629,"M1_base",11
2735040.438,1129613.000875,0.616618156433105,"M1_base",12
2735040.938,1129613.000875,0.626844942569733,"M1_base",13
2735037.938,1129612.500875,0.596007704734802,"M1_base",14
2735038.438,1129612.500875,0.625907063484192,"M1_base",15
2735038.938,1129612.500875,0.604768097400665,"M1_base",16
2735039.438,1129612.500875,0.625250160694122,"M1_base",17
2735039.938,1129612.500875,0.616618156433105,"M1_base",18
2735040.438,1129612.500875,0.607146978378296,"M1_base",19
2735040.938,1129612.500875,0.626844942569733,"M1_base",20
2735041.438,1129612.500875,0.6204953789711,"M1_base",21
2735041.938,1129612.500875,0.60752272605896,"M1_base",22
2735038.938,1129612.000875,0.601950466632843,"M1_base",23
2735039.438,1129612.000875,0.62453830242157,"M1_base",24
2735039.938,1129612.000875,0.62453830242157,"M1_base",25
2735040.438,1129612.000875,0.615097105503082,"M1_base",26
2735040.938,1129612.000875,0.607146978378296,"M1_base",27
2735041.438,1129612.000875,0.618964195251465,"M1_base",28
2735041.938,1129612.000875,0.60752272605896,"M1_base",29
2735042.438,1129612.000875,0.619360446929932,"M1_base",30
2735042.938,1129612.000875,0.60752272605896,"M1_base",31
2735038.438,1129611.500875,0.596007704734802,"M1_base",32
2735038.938,1129611.500875,0.596007704734802,"M1_base",33
2735039.438,1129611.500875,0.592611491680145,"M1_base",34
2735039.938,1129611.500875,0.621595919132233,"M1_base",35
2735040.438,1129611.500875,0.621595919132233,"M1_base",36
2735040.938,1129611.500875,0.621615290641785,"M1_base",37
2735041.438,1129611.500875,0.615845799446106,"M1_base",38
2735041.938,1129611.500875,0.619360446929932,"M1_base",39
2735042.438,1129611.500875,0.60752272605896,"M1_base",40
2735042.938,1129611.500875,0.618792772293091,"M1_base",41
2735043.438,1129611.500875,0.617287397384644,"M1_base",42
2735043.938,1129611.500875,0.619945347309113,"M1_base",43
2735038.938,1129611.000875,0.596007704734802,"M1_base",44
2735039.438,1129611.000875,0.598257303237915,"M1_base",45
2735039.938,1129611.000875,0.595142304897308,"M1_base",46
2735040.438,1129611.000875,0.626766264438629,"M1_base",47
2735040.938,1129611.000875,0.621615290641785,"M1_base",48
2735041.438,1129611.000875,0.617015421390533,"M1_base",49
2735041.938,1129611.000875,0.617069065570831,"M1_base",50
2735042.438,1129611.000875,0.616662681102753,"M1_base",51
2735042.938,1129611.000875,0.618792772293091,"M1_base",52
2735043.438,1129611.000875,0.616662681102753,"M1_base",53
2735043.938,1129611.000875,0.609826028347015,"M1_base",54
2735044.438,1129611.000875,0.616662681102753,"M1_base",55
2735044.938,1129611.000875,0.611259341239929,"M1_base",56
2735038.938,1129610.500875,0.596007704734802,"M1_base",57
2735039.438,1129610.500875,0.596007704734802,"M1_base",58
2735039.938,1129610.500875,0.596007704734802,"M1_base",59
2735040.438,1129610.500875,0.625907063484192,"M1_base",60
2735040.938,1129610.500875,0.625907063484192,"M1_base",61
2735041.438,1129610.500875,0.620729565620422,"M1_base",62
2735041.938,1129610.500875,0.621671438217163,"M1_base",63
2735042.438,1129610.500875,0.618168950080872,"M1_base",64
2735042.938,1129610.500875,0.618964195251465,"M1_base",65
2735043.438,1129610.500875,0.618964195251465,"M1_base",66
2735043.938,1129610.500875,0.618964195251465,"M1_base",67
2735044.438,1129610.500875,0.614874243736267,"M1_base",68
2735044.938,1129610.500875,0.611259341239929,"M1_base",69
2735045.438,1129610.500875,0.611259341239929,"M1_base",70
2735045.938,1129610.500875,0.611259341239929,"M1_base",71
2735039.438,1129610.000875,0.596007704734802,"M1_base",72
2735039.938,1129610.000875,0.596007704734802,"M1_base",73
2735040.438,1129610.000875,0.596007704734802,"M1_base",74
2735040.938,1129610.000875,0.59785795211792,"M1_base",75
2735041.438,1129610.000875,0.592915415763855,"M1_base",76
2735041.938,1129610.000875,0.626619040966034,"M1_base",77
2735042.438,1129610.000875,0.618168950080872,"M1_base",78
2735042.938,1129610.000875,0.618964195251465,"M1_base",79
2735043.438,1129610.000875,0.618964195251465,"M1_base",80
2735043.938,1129610.000875,0.618964195251465,"M1_base",81
2735044.438,1129610.000875,0.619360446929932,"M1_base",82
2735044.938,1129610.000875,0.618168950080872,"M1_base",83
2735045.438,1129610.000875,0.618964195251465,"M1_base",84
2735045.938,1129610.000875,0.618123829364777,"M1_base",85
2735046.438,1129610.000875,0.618964195251465,"M1_base",86
2735046.938,1129610.000875,0.627005100250244,"M1_base",87
2735038.938,1129609.500875,0.596007704734802,"M1_base",88
2735039.438,1129609.500875,0.596007704734802,"M1_base",89
2735039.938,1129609.500875,0.596007704734802,"M1_base",90
2735040.438,1129609.500875,0.596007704734802,"M1_base",91
2735040.938,1129609.500875,0.596007704734802,"M1_base",92
2735041.438,1129609.500875,0.592915415763855,"M1_base",93
2735041.938,1129609.500875,0.626619040966034,"M1_base",94
2735042.438,1129609.500875,0.626619040966034,"M1_base",95
2735042.938,1129609.500875,0.617015421390533,"M1_base",96
2735043.438,1129609.500875,0.62010669708252,"M1_base",97
2735043.938,1129609.500875,0.615845799446106,"M1_base",98
2735044.438,1129609.500875,0.615097105503082,"M1_base",99
2735044.938,1129609.500875,0.618168950080872,"M1_base",100
2735045.438,1129609.500875,0.619360446929932,"M1_base",101
2735045.938,1129609.500875,0.619360446929932,"M1_base",102
2735046.438,1129609.500875,0.61241215467453,"M1_base",103
2735046.938,1129609.500875,0.627005100250244,"M1_base",104
2735047.438,1129609.500875,0.627005100250244,"M1_base",105
2735047.938,1129609.500875,0.628894209861755,"M1_base",106
2735039.438,1129609.000875,0.596007704734802,"M1_base",107
2735039.938,1129609.000875,0.596007704734802,"M1_base",108
2735040.438,1129609.000875,0.596007704734802,"M1_base",109
2735040.938,1129609.000875,0.596007704734802,"M1_base",110
2735041.438,1129609.000875,0.596007704734802,"M1_base",111
2735041.938,1129609.000875,0.596007704734802,"M1_base",112
2735042.438,1129609.000875,0.62556117773056,"M1_base",113
2735042.938,1129609.000875,0.62010669708252,"M1_base",114
2735043.438,1129609.000875,0.62010669708252,"M1_base",115
2735043.938,1129609.000875,0.615097105503082,"M1_base",116
2735044.438,1129609.000875,0.615097105503082,"M1_base",117
2735044.938,1129609.000875,0.607146978378296,"M1_base",118
2735045.438,1129609.000875,0.619360446929932,"M1_base",119
2735045.938,1129609.000875,0.617331504821777,"M1_base",120
2735046.438,1129609.000875,0.621256351470947,"M1_base",121
2735046.938,1129609.000875,0.62751317024231,"M1_base",122
2735047.438,1129609.000875,0.627953350543976,"M1_base",123
2735047.938,1129609.000875,0.628894209861755,"M1_base",124
2735048.438,1129609.000875,0.633986949920654,"M1_base",125
2735048.938,1129609.000875,0.614722549915314,"M1_base",126
2735039.438,1129608.500875,0.596007704734802,"M1_base",127
2735039.938,1129608.500875,0.596007704734802,"M1_base",128
2735040.438,1129608.500875,0.596007704734802,"M1_base",129
2735040.938,1129608.500875,0.596007704734802,"M1_base",130
2735041.438,1129608.500875,0.596007704734802,"M1_base",131
2735041.938,1129608.500875,0.596007704734802,"M1_base",132
2735042.438,1129608.500875,0.609879553318024,"M1_base",133
2735042.938,1129608.500875,0.626559615135193,"M1_base",134
2735043.438,1129608.500875,0.626559615135193,"M1_base",135
2735043.938,1129608.500875,0.625395953655243,"M1_base",136
