"x","y","GL1_pers","study_area","ID"
2735209.76298928,1180654.48103033,0.491488814353943,"GL1_pers",73
2735210.26298928,1180654.48103033,0.492227405309677,"GL1_pers",74
2735210.76298928,1180654.48103033,0.492227405309677,"GL1_pers",75
2735211.26298928,1180654.48103033,0.491488814353943,"GL1_pers",76
2735211.76298928,1180654.48103033,0.491913259029388,"GL1_pers",77
2735212.26298928,1180654.48103033,0.492227405309677,"GL1_pers",78
2735212.76298928,1180654.48103033,0.494763791561127,"GL1_pers",79
2735196.26298928,1180653.98103033,0.496406614780426,"GL1_pers",80
2735196.76298928,1180653.98103033,0.492961406707764,"GL1_pers",81
2735197.26298928,1180653.98103033,0.491488814353943,"GL1_pers",82
2735197.76298928,1180653.98103033,0.491488814353943,"GL1_pers",83
2735198.26298928,1180653.98103033,0.491488814353943,"GL1_pers",84
2735198.76298928,1180653.98103033,0.491488814353943,"GL1_pers",85
2735199.26298928,1180653.98103033,0.491488814353943,"GL1_pers",86
2735199.76298928,1180653.98103033,0.491488814353943,"GL1_pers",87
2735200.26298928,1180653.98103033,0.492961406707764,"GL1_pers",88
2735200.76298928,1180653.98103033,0.492961406707764,"GL1_pers",89
2735201.26298928,1180653.98103033,0.494598835706711,"GL1_pers",90
2735201.76298928,1180653.98103033,0.495909541845322,"GL1_pers",91
2735202.26298928,1180653.98103033,0.558157324790955,"GL1_pers",92
2735202.76298928,1180653.98103033,0.558358073234558,"GL1_pers",93
2735203.26298928,1180653.98103033,0.559857249259949,"GL1_pers",94
2735203.76298928,1180653.98103033,0.551842212677002,"GL1_pers",95
2735204.26298928,1180653.98103033,0.559436619281769,"GL1_pers",96
2735204.76298928,1180653.98103033,0.559436619281769,"GL1_pers",97
2735205.26298928,1180653.98103033,0.553028464317322,"GL1_pers",98
2735206.26298928,1180653.98103033,0.537921965122223,"GL1_pers",99
2735206.76298928,1180653.98103033,0.502666652202606,"GL1_pers",100
2735207.26298928,1180653.98103033,0.492205142974854,"GL1_pers",101
2735207.76298928,1180653.98103033,0.494401007890701,"GL1_pers",102
2735208.26298928,1180653.98103033,0.494401007890701,"GL1_pers",103
2735208.76298928,1180653.98103033,0.492961406707764,"GL1_pers",104
2735209.26298928,1180653.98103033,0.492961406707764,"GL1_pers",105
2735209.76298928,1180653.98103033,0.491488814353943,"GL1_pers",106
2735210.26298928,1180653.98103033,0.491488814353943,"GL1_pers",107
2735210.76298928,1180653.98103033,0.491488814353943,"GL1_pers",108
2735211.26298928,1180653.98103033,0.491488814353943,"GL1_pers",109
2735211.76298928,1180653.98103033,0.492961406707764,"GL1_pers",110
2735212.26298928,1180653.98103033,0.494763791561127,"GL1_pers",111
2735212.76298928,1180653.98103033,0.494639337062836,"GL1_pers",112
2735196.26298928,1180653.48103033,0.495723038911819,"GL1_pers",113
2735196.76298928,1180653.48103033,0.492961406707764,"GL1_pers",114
2735197.26298928,1180653.48103033,0.494866877794266,"GL1_pers",115
2735197.76298928,1180653.48103033,0.491488814353943,"GL1_pers",116
2735198.26298928,1180653.48103033,0.491488814353943,"GL1_pers",117
2735198.76298928,1180653.48103033,0.491488814353943,"GL1_pers",118
2735199.26298928,1180653.48103033,0.491488814353943,"GL1_pers",119
2735199.76298928,1180653.48103033,0.491488814353943,"GL1_pers",120
2735200.26298928,1180653.48103033,0.491488814353943,"GL1_pers",121
2735200.76298928,1180653.48103033,0.492961406707764,"GL1_pers",122
2735201.26298928,1180653.48103033,0.49625825881958,"GL1_pers",123
2735201.76298928,1180653.48103033,0.495358645915985,"GL1_pers",124
2735202.26298928,1180653.48103033,0.558358073234558,"GL1_pers",125
2735202.76298928,1180653.48103033,0.559857249259949,"GL1_pers",126
2735203.26298928,1180653.48103033,0.557554006576538,"GL1_pers",127
2735203.76298928,1180653.48103033,0.559857249259949,"GL1_pers",128
2735204.26298928,1180653.48103033,0.551842212677002,"GL1_pers",129
2735204.76298928,1180653.48103033,0.559436619281769,"GL1_pers",130
2735205.26298928,1180653.48103033,0.527771711349487,"GL1_pers",131
2735206.26298928,1180653.48103033,0.503197968006134,"GL1_pers",132
2735206.76298928,1180653.48103033,0.495341092348099,"GL1_pers",133
2735207.26298928,1180653.48103033,0.496390968561172,"GL1_pers",134
2735207.76298928,1180653.48103033,0.494760990142822,"GL1_pers",135
2735208.26298928,1180653.48103033,0.494760990142822,"GL1_pers",136
2735208.76298928,1180653.48103033,0.494763791561127,"GL1_pers",137
2735209.26298928,1180653.48103033,0.494763791561127,"GL1_pers",138
2735209.76298928,1180653.48103033,0.492961406707764,"GL1_pers",139
2735210.26298928,1180653.48103033,0.492961406707764,"GL1_pers",140
2735210.76298928,1180653.48103033,0.492644399404526,"GL1_pers",141
2735211.26298928,1180653.48103033,0.491488814353943,"GL1_pers",142
2735211.76298928,1180653.48103033,0.492961406707764,"GL1_pers",143
2735212.26298928,1180653.48103033,0.494763791561127,"GL1_pers",144
2735212.76298928,1180653.48103033,0.494675010442734,"GL1_pers",145
2735196.26298928,1180652.98103033,0.494760990142822,"GL1_pers",146
2735196.76298928,1180652.98103033,0.494763791561127,"GL1_pers",147
2735197.26298928,1180652.98103033,0.494763791561127,"GL1_pers",148
2735197.76298928,1180652.98103033,0.491488814353943,"GL1_pers",149
2735198.26298928,1180652.98103033,0.491488814353943,"GL1_pers",150
2735198.76298928,1180652.98103033,0.491488814353943,"GL1_pers",151
2735199.26298928,1180652.98103033,0.491488814353943,"GL1_pers",152
2735199.76298928,1180652.98103033,0.49170133471489,"GL1_pers",153
2735200.26298928,1180652.98103033,0.491488814353943,"GL1_pers",154
2735200.76298928,1180652.98103033,0.491488814353943,"GL1_pers",155
2735201.26298928,1180652.98103033,0.495909541845322,"GL1_pers",156
2735201.76298928,1180652.98103033,0.557554006576538,"GL1_pers",157
2735202.26298928,1180652.98103033,0.557554006576538,"GL1_pers",158
2735202.76298928,1180652.98103033,0.559857249259949,"GL1_pers",159
2735203.26298928,1180652.98103033,0.559857249259949,"GL1_pers",160
2735203.76298928,1180652.98103033,0.551450192928314,"GL1_pers",161
2735204.26298928,1180652.98103033,0.537605583667755,"GL1_pers",162
2735204.76298928,1180652.98103033,0.502666652202606,"GL1_pers",163
2735205.26298928,1180652.98103033,0.528444766998291,"GL1_pers",164
2735205.76298928,1180652.98103033,0.495341092348099,"GL1_pers",165
2735206.26298928,1180652.98103033,0.495341092348099,"GL1_pers",166
2735206.76298928,1180652.98103033,0.49625825881958,"GL1_pers",167
2735207.26298928,1180652.98103033,0.49625825881958,"GL1_pers",168
2735207.76298928,1180652.98103033,0.494679033756256,"GL1_pers",169
2735208.26298928,1180652.98103033,0.494763791561127,"GL1_pers",170
2735208.76298928,1180652.98103033,0.494763791561127,"GL1_pers",171
2735209.26298928,1180652.98103033,0.494763791561127,"GL1_pers",172
2735209.76298928,1180652.98103033,0.494763791561127,"GL1_pers",173
2735210.26298928,1180652.98103033,0.492961406707764,"GL1_pers",174
2735210.76298928,1180652.98103033,0.492961406707764,"GL1_pers",175
2735211.26298928,1180652.98103033,0.492961406707764,"GL1_pers",176
2735211.76298928,1180652.98103033,0.492961406707764,"GL1_pers",177
2735212.26298928,1180652.98103033,0.492961406707764,"GL1_pers",178
2735212.76298928,1180652.98103033,0.49457573890686,"GL1_pers",179
2735196.26298928,1180652.48103033,0.493671834468842,"GL1_pers",180
2735196.76298928,1180652.48103033,0.491488814353943,"GL1_pers",181
2735197.26298928,1180652.48103033,0.49170133471489,"GL1_pers",182
2735197.76298928,1180652.48103033,0.49170133471489,"GL1_pers",183
2735198.26298928,1180652.48103033,0.49170133471489,"GL1_pers",184
2735198.76298928,1180652.48103033,0.49170133471489,"GL1_pers",185
2735199.26298928,1180652.48103033,0.49170133471489,"GL1_pers",186
2735199.76298928,1180652.48103033,0.49170133471489,"GL1_pers",187
2735200.26298928,1180652.48103033,0.49170133471489,"GL1_pers",188
2735200.76298928,1180652.48103033,0.491488814353943,"GL1_pers",189
2735201.26298928,1180652.48103033,0.492644399404526,"GL1_pers",190
2735201.76298928,1180652.48103033,0.559857249259949,"GL1_pers",191
2735202.26298928,1180652.48103033,0.551842212677002,"GL1_pers",192
2735202.76298928,1180652.48103033,0.559436619281769,"GL1_pers",193
2735203.26298928,1180652.48103033,0.528631508350372,"GL1_pers",194
2735203.76298928,1180652.48103033,0.551842212677002,"GL1_pers",195
2735204.26298928,1180652.48103033,0.500837445259094,"GL1_pers",196
2735204.76298928,1180652.48103033,0.500837445259094,"GL1_pers",197
2735205.26298928,1180652.48103033,0.495526134967804,"GL1_pers",198
2735205.76298928,1180652.48103033,0.495358645915985,"GL1_pers",199
2735206.26298928,1180652.48103033,0.495358645915985,"GL1_pers",200
2735206.76298928,1180652.48103033,0.494415521621704,"GL1_pers",201
2735207.26298928,1180652.48103033,0.494415521621704,"GL1_pers",202
2735207.76298928,1180652.48103033,0.494675010442734,"GL1_pers",203
2735208.26298928,1180652.48103033,0.494763791561127,"GL1_pers",204
2735208.76298928,1180652.48103033,0.494763791561127,"GL1_pers",205
2735209.26298928,1180652.48103033,0.494763791561127,"GL1_pers",206
2735209.76298928,1180652.48103033,0.494763791561127,"GL1_pers",207
2735210.26298928,1180652.48103033,0.492961406707764,"GL1_pers",208
2735210.76298928,1180652.48103033,0.492961406707764,"GL1_pers",209
2735211.26298928,1180652.48103033,0.492961406707764,"GL1_pers",210
2735211.76298928,1180652.48103033,0.492961406707764,"GL1_pers",211
2735212.26298928,1180652.48103033,0.493671834468842,"GL1_pers",212
2735212.76298928,1180652.48103033,0.494763791561127,"GL1_pers",213
2735196.26298928,1180651.98103033,0.493671834468842,"GL1_pers",214
2735196.76298928,1180651.98103033,0.491488814353943,"GL1_pers",215
2735197.26298928,1180651.98103033,0.491488814353943,"GL1_pers",216
2735197.76298928,1180651.98103033,0.49170133471489,"GL1_pers",217
2735198.26298928,1180651.98103033,0.49170133471489,"GL1_pers",218
2735198.76298928,1180651.98103033,0.49170133471489,"GL1_pers",219
2735199.26298928,1180651.98103033,0.49170133471489,"GL1_pers",220
2735199.76298928,1180651.98103033,0.49170133471489,"GL1_pers",221
2735200.26298928,1180651.98103033,0.49170133471489,"GL1_pers",222
2735200.76298928,1180651.98103033,0.491488814353943,"GL1_pers",223
2735201.26298928,1180651.98103033,0.494763791561127,"GL1_pers",224
2735201.76298928,1180651.98103033,0.496499359607697,"GL1_pers",225
2735202.26298928,1180651.98103033,0.551842212677002,"GL1_pers",226
2735202.76298928,1180651.98103033,0.528444766998291,"GL1_pers",227
2735203.26298928,1180651.98103033,0.537921965122223,"GL1_pers",228
2735203.76298928,1180651.98103033,0.551842212677002,"GL1_pers",229
2735204.26298928,1180651.98103033,0.528444766998291,"GL1_pers",230
2735204.76298928,1180651.98103033,0.499984860420227,"GL1_pers",231
2735205.26298928,1180651.98103033,0.499984860420227,"GL1_pers",232
2735205.76298928,1180651.98103033,0.499984860420227,"GL1_pers",233
2735206.26298928,1180651.98103033,0.496406614780426,"GL1_pers",234
2735206.76298928,1180651.98103033,0.495723038911819,"GL1_pers",235
2735207.26298928,1180651.98103033,0.493671834468842,"GL1_pers",236
2735207.76298928,1180651.98103033,0.494763791561127,"GL1_pers",237
2735208.26298928,1180651.98103033,0.494763791561127,"GL1_pers",238
2735208.76298928,1180651.98103033,0.494763791561127,"GL1_pers",239
2735209.26298928,1180651.98103033,0.492961406707764,"GL1_pers",240
2735209.76298928,1180651.98103033,0.494763791561127,"GL1_pers",241
2735210.26298928,1180651.98103033,0.493671834468842,"GL1_pers",242
2735210.76298928,1180651.98103033,0.492961406707764,"GL1_pers",243
2735211.26298928,1180651.98103033,0.492961406707764,"GL1_pers",244
2735211.76298928,1180651.98103033,0.494763791561127,"GL1_pers",245
2735212.26298928,1180651.98103033,0.494763791561127,"GL1_pers",246
2735212.76298928,1180651.98103033,0.494763791561127,"GL1_pers",247
2735213.26298928,1180651.98103033,0.494763791561127,"GL1_pers",248
2735196.26298928,1180651.48103033,0.49170133471489,"GL1_pers",249
2735196.76298928,1180651.48103033,0.49170133471489,"GL1_pers",250
2735197.26298928,1180651.48103033,0.49170133471489,"GL1_pers",251
2735197.76298928,1180651.48103033,0.49170133471489,"GL1_pers",252
2735198.26298928,1180651.48103033,0.49170133471489,"GL1_pers",253
2735198.76298928,1180651.48103033,0.49170133471489,"GL1_pers",254
2735199.26298928,1180651.48103033,0.49170133471489,"GL1_pers",255
2735199.76298928,1180651.48103033,0.49170133471489,"GL1_pers",256
2735200.26298928,1180651.48103033,0.491488814353943,"GL1_pers",257
2735200.76298928,1180651.48103033,0.491488814353943,"GL1_pers",258
2735201.26298928,1180651.48103033,0.494760990142822,"GL1_pers",259
2735201.76298928,1180651.48103033,0.504618883132935,"GL1_pers",260
2735202.26298928,1180651.48103033,0.498027473688126,"GL1_pers",261
2735202.76298928,1180651.48103033,0.498027473688126,"GL1_pers",262
2735203.26298928,1180651.48103033,0.499984860420227,"GL1_pers",263
2735203.76298928,1180651.48103033,0.499984860420227,"GL1_pers",264
2735204.26298928,1180651.48103033,0.499984860420227,"GL1_pers",265
2735204.76298928,1180651.48103033,0.499984860420227,"GL1_pers",266
2735205.26298928,1180651.48103033,0.495341092348099,"GL1_pers",267
2735205.76298928,1180651.48103033,0.490181893110275,"GL1_pers",268
2735206.26298928,1180651.48103033,0.49625825881958,"GL1_pers",269
2735206.76298928,1180651.48103033,0.494415521621704,"GL1_pers",270
2735207.26298928,1180651.48103033,0.493671834468842,"GL1_pers",271
2735207.76298928,1180651.48103033,0.492227405309677,"GL1_pers",272
2735208.26298928,1180651.48103033,0.492227405309677,"GL1_pers",273
2735208.76298928,1180651.48103033,0.491488814353943,"GL1_pers",274
2735209.26298928,1180651.48103033,0.493671834468842,"GL1_pers",275
2735209.76298928,1180651.48103033,0.492961406707764,"GL1_pers",276
2735210.26298928,1180651.48103033,0.492961406707764,"GL1_pers",277
2735210.76298928,1180651.48103033,0.492961406707764,"GL1_pers",278
2735211.26298928,1180651.48103033,0.492961406707764,"GL1_pers",279
2735211.76298928,1180651.48103033,0.494763791561127,"GL1_pers",280
2735212.26298928,1180651.48103033,0.494415521621704,"GL1_pers",281
2735212.76298928,1180651.48103033,0.494415521621704,"GL1_pers",282
2735196.26298928,1180650.98103033,0.491488814353943,"GL1_pers",283
2735196.76298928,1180650.98103033,0.491488814353943,"GL1_pers",284
2735197.26298928,1180650.98103033,0.494598835706711,"GL1_pers",285
2735197.76298928,1180650.98103033,0.49170133471489,"GL1_pers",286
2735198.26298928,1180650.98103033,0.49170133471489,"GL1_pers",287
2735198.76298928,1180650.98103033,0.49170133471489,"GL1_pers",288
2735199.26298928,1180650.98103033,0.49170133471489,"GL1_pers",289
2735199.76298928,1180650.98103033,0.491488814353943,"GL1_pers",290
2735200.26298928,1180650.98103033,0.491488814353943,"GL1_pers",291
2735200.76298928,1180650.98103033,0.491488814353943,"GL1_pers",292
2735201.26298928,1180650.98103033,0.492227405309677,"GL1_pers",293
2735201.76298928,1180650.98103033,0.495909541845322,"GL1_pers",294
2735202.26298928,1180650.98103033,0.495909541845322,"GL1_pers",295
2735202.76298928,1180650.98103033,0.490181893110275,"GL1_pers",296
2735203.26298928,1180650.98103033,0.490181893110275,"GL1_pers",297
2735203.76298928,1180650.98103033,0.499984860420227,"GL1_pers",298
2735204.26298928,1180650.98103033,0.499984860420227,"GL1_pers",299
2735204.76298928,1180650.98103033,0.499984860420227,"GL1_pers",300
2735205.26298928,1180650.98103033,0.495358645915985,"GL1_pers",301
2735205.76298928,1180650.98103033,0.491425782442093,"GL1_pers",302
2735206.26298928,1180650.98103033,0.490181893110275,"GL1_pers",303
2735206.76298928,1180650.98103033,0.492961406707764,"GL1_pers",304
2735207.26298928,1180650.98103033,0.492961406707764,"GL1_pers",305
2735207.76298928,1180650.98103033,0.491488814353943,"GL1_pers",306
2735208.26298928,1180650.98103033,0.491488814353943,"GL1_pers",307
2735208.76298928,1180650.98103033,0.491488814353943,"GL1_pers",308
2735209.26298928,1180650.98103033,0.491488814353943,"GL1_pers",309
2735209.76298928,1180650.98103033,0.491913259029388,"GL1_pers",310
2735210.26298928,1180650.98103033,0.491488814353943,"GL1_pers",311
2735210.76298928,1180650.98103033,0.491488814353943,"GL1_pers",312
2735211.26298928,1180650.98103033,0.491488814353943,"GL1_pers",313
2735211.76298928,1180650.98103033,0.491913259029388,"GL1_pers",314
2735212.26298928,1180650.98103033,0.494415521621704,"GL1_pers",315
2735212.76298928,1180650.98103033,0.494415521621704,"GL1_pers",316
2735195.76298928,1180650.48103033,0.494679033756256,"GL1_pers",317
2735196.76298928,1180650.48103033,0.490181893110275,"GL1_pers",318
2735197.26298928,1180650.48103033,0.494598835706711,"GL1_pers",319
2735197.76298928,1180650.48103033,0.49170133471489,"GL1_pers",320
2735198.26298928,1180650.48103033,0.49170133471489,"GL1_pers",321
2735198.76298928,1180650.48103033,0.49170133471489,"GL1_pers",322
2735199.26298928,1180650.48103033,0.49170133471489,"GL1_pers",323
2735199.76298928,1180650.48103033,0.491488814353943,"GL1_pers",324
2735200.26298928,1180650.48103033,0.491488814353943,"GL1_pers",325
2735200.76298928,1180650.48103033,0.49170133471489,"GL1_pers",326
2735201.26298928,1180650.48103033,0.491488814353943,"GL1_pers",327
2735201.76298928,1180650.48103033,0.491488814353943,"GL1_pers",328
2735202.26298928,1180650.48103033,0.491488814353943,"GL1_pers",329
2735202.76298928,1180650.48103033,0.492961406707764,"GL1_pers",330
2735203.26298928,1180650.48103033,0.492961406707764,"GL1_pers",331
2735203.76298928,1180650.48103033,0.492674499750137,"GL1_pers",332
2735204.26298928,1180650.48103033,0.492674499750137,"GL1_pers",333
2735204.76298928,1180650.48103033,0.489675909280777,"GL1_pers",334
2735205.26298928,1180650.48103033,0.492205142974854,"GL1_pers",335
2735205.76298928,1180650.48103033,0.492205142974854,"GL1_pers",336
2735206.26298928,1180650.48103033,0.496349722146988,"GL1_pers",337
2735206.76298928,1180650.48103033,0.494866877794266,"GL1_pers",338
2735207.26298928,1180650.48103033,0.492961406707764,"GL1_pers",339
2735207.76298928,1180650.48103033,0.491488814353943,"GL1_pers",340
2735208.26298928,1180650.48103033,0.491488814353943,"GL1_pers",341
2735208.76298928,1180650.48103033,0.491488814353943,"GL1_pers",342
2735209.26298928,1180650.48103033,0.492227405309677,"GL1_pers",343
2735209.76298928,1180650.48103033,0.491488814353943,"GL1_pers",344
2735210.26298928,1180650.48103033,0.491488814353943,"GL1_pers",345
2735210.76298928,1180650.48103033,0.491488814353943,"GL1_pers",346
2735211.26298928,1180650.48103033,0.491488814353943,"GL1_pers",347
2735211.76298928,1180650.48103033,0.492029398679733,"GL1_pers",348
2735212.26298928,1180650.48103033,0.494763791561127,"GL1_pers",349
2735197.26298928,1180649.98103033,0.537605583667755,"GL1_pers",350
2735197.76298928,1180649.98103033,0.498027473688126,"GL1_pers",351
2735198.26298928,1180649.98103033,0.493780583143234,"GL1_pers",352
2735198.76298928,1180649.98103033,0.493780583143234,"GL1_pers",353
2735199.26298928,1180649.98103033,0.494763791561127,"GL1_pers",354
2735199.76298928,1180649.98103033,0.491488814353943,"GL1_pers",355
2735200.26298928,1180649.98103033,0.49170133471489,"GL1_pers",356
2735200.76298928,1180649.98103033,0.49170133471489,"GL1_pers",357
2735201.26298928,1180649.98103033,0.49170133471489,"GL1_pers",358
2735201.76298928,1180649.98103033,0.491488814353943,"GL1_pers",359
2735202.26298928,1180649.98103033,0.491488814353943,"GL1_pers",360
2735202.76298928,1180649.98103033,0.491488814353943,"GL1_pers",361
2735203.26298928,1180649.98103033,0.491488814353943,"GL1_pers",362
2735203.76298928,1180649.98103033,0.494763791561127,"GL1_pers",363
2735204.26298928,1180649.98103033,0.496349722146988,"GL1_pers",364
2735204.76298928,1180649.98103033,0.496349722146988,"GL1_pers",365
2735205.26298928,1180649.98103033,0.496349722146988,"GL1_pers",366
2735205.76298928,1180649.98103033,0.496390968561172,"GL1_pers",367
2735206.26298928,1180649.98103033,0.496390968561172,"GL1_pers",368
2735206.76298928,1180649.98103033,0.493671834468842,"GL1_pers",369
2735207.26298928,1180649.98103033,0.493671834468842,"GL1_pers",370
2735207.76298928,1180649.98103033,0.492029398679733,"GL1_pers",371
2735208.26298928,1180649.98103033,0.493671834468842,"GL1_pers",372
2735208.76298928,1180649.98103033,0.491488814353943,"GL1_pers",373
2735209.26298928,1180649.98103033,0.492227405309677,"GL1_pers",374
2735209.76298928,1180649.98103033,0.491488814353943,"GL1_pers",375
2735210.26298928,1180649.98103033,0.491913259029388,"GL1_pers",376
2735210.76298928,1180649.98103033,0.491488814353943,"GL1_pers",377
2735211.26298928,1180649.98103033,0.491488814353943,"GL1_pers",378
2735211.76298928,1180649.98103033,0.492029398679733,"GL1_pers",379
2735212.26298928,1180649.98103033,0.494763791561127,"GL1_pers",380
2735197.26298928,1180649.48103033,0.49625825881958,"GL1_pers",381
2735197.76298928,1180649.48103033,0.489675909280777,"GL1_pers",382
2735198.26298928,1180649.48103033,0.495909541845322,"GL1_pers",383
2735198.76298928,1180649.48103033,0.490181893110275,"GL1_pers",384
2735199.26298928,1180649.48103033,0.495723038911819,"GL1_pers",385
2735199.76298928,1180649.48103033,0.491488814353943,"GL1_pers",386
2735200.26298928,1180649.48103033,0.491488814353943,"GL1_pers",387
2735200.76298928,1180649.48103033,0.491488814353943,"GL1_pers",388
2735201.26298928,1180649.48103033,0.49170133471489,"GL1_pers",389
2735201.76298928,1180649.48103033,0.49170133471489,"GL1_pers",390
2735202.26298928,1180649.48103033,0.49170133471489,"GL1_pers",391
2735202.76298928,1180649.48103033,0.49170133471489,"GL1_pers",392
2735203.26298928,1180649.48103033,0.49170133471489,"GL1_pers",393
2735203.76298928,1180649.48103033,0.494763791561127,"GL1_pers",394
2735204.26298928,1180649.48103033,0.496349722146988,"GL1_pers",395
2735204.76298928,1180649.48103033,0.496390968561172,"GL1_pers",396
2735205.26298928,1180649.48103033,0.49457573890686,"GL1_pers",397
2735205.76298928,1180649.48103033,0.49457573890686,"GL1_pers",398
2735206.26298928,1180649.48103033,0.494763791561127,"GL1_pers",399
2735206.76298928,1180649.48103033,0.494763791561127,"GL1_pers",400
2735207.26298928,1180649.48103033,0.494763791561127,"GL1_pers",401
2735207.76298928,1180649.48103033,0.493671834468842,"GL1_pers",402
2735208.26298928,1180649.48103033,0.493671834468842,"GL1_pers",403
2735208.76298928,1180649.48103033,0.494763791561127,"GL1_pers",404
2735209.26298928,1180649.48103033,0.494760990142822,"GL1_pers",405
2735209.76298928,1180649.48103033,0.494760990142822,"GL1_pers",406
2735210.26298928,1180649.48103033,0.494763791561127,"GL1_pers",407
2735210.76298928,1180649.48103033,0.494763791561127,"GL1_pers",408
2735211.26298928,1180649.48103033,0.491488814353943,"GL1_pers",409
2735211.76298928,1180649.48103033,0.491488814353943,"GL1_pers",410
