1;;2765890.13;1205011.6;573.312
2;;2765890.014;1205012.121;573.25
3;;2765889.263;1205013.338;573.461
4;;;;
5;;2765941.847;1205028.793;573.904
6;;2765941.772;1205029.847;574.037
7;;2765987.395;1205047.39;574.992
8;;2765986.456;1205049.284;575.272
9;;2765985.96;1205052.127;575.362
10;;2766004.267;1205055.505;575.271
11;;2766004.633;1205057.399;575.381
12;;2766003.156;1205062.597;575.721
