se2_1,,2593844.049,1190571.532,573.323
se2_2,,2593848.762,1190573.280,573.439
se2_3,,2593850.812,1190571.112,573.509
se2_4,,2593839.050,1190534.674,573.391
se2_5,,2593840.799,1190533.225,573.454
se2_6,,2593842.594,1190532.591,573.457
se2_7,,2593846.404,1190445.804,574.857
se2_8,,2593849.480,1190449.235,574.842
se2_9,,2593850.610,1190453.719,574.835
se2_10,,2593855.482,1190435.725,574.770
se2_12,,2593863.022,1190442.321,575.037
se2_11,,2593857.697,1190437.606,574.952
