1,,2584524.207,1195819.134,478.590
2,,2584530.120,1195815.811,479.121
3,,2584537.727,1195810.863,479.429
4,,2584500.077,1195783.038,478.638
5,,2584504.443,1195781.462,478.927
6,,2584513.192,1195775.863,479.445
7,,2584454.101,1195687.627,478.998
8,,2584461.481,1195687.369,479.269
9,,2584473.553,1195684.182,479.633
10,,2584440.652,1195522.977,479.816
11,,2584449.091,1195526.948,479.937
12,,2584458.622,1195527.602,480.143
