1;; 2726473;1167312;NA
2;;2726437;1167269;NA
3;; 2726476;1167311;NA
4;;2726435;1167270;NA
5;;2726475;1167311;NA
6;;2726439;1167268;NA
7;;2726419;1167239;NA
8;;2726423;1167238;NA
9;; 2726426;1167238;NA
10;;2726418;1167228;NA
11;;2726422;1167228;NA
12;;2726425;1167228;NA
