"v_raster","wd_m_raster","froude_raster","shear_raster","stream_raster","Reach_Untersuchungsstelle","velocity","x","y","wd_m","froude","shear_stress","stream_power"
1.22500002384186,0.507000029087067,0.549284815788269,60.3236045837402,73.8964157104492,"L2",1.24,2777282.005,1198352.954,0.61,0.50689996818672,51.3731983107034,63.7027659052722
0.446999996900558,0.384999990463257,0.230007842183113,10.5773630142212,4.72808122634888,"L2",0.05,2777292.361,1198338.701,0.2,0.0356960780731766,0.25476108033241,0.0127380540166205
0.620999991893768,0.644999980926514,0.246875077486038,12.1855897903442,7.56725120544434,"L2",0.49,2777292.592,1198342.706,0.55,0.210950340921528,8.89718332913623,4.35961983127676
0.810999989509583,0.569000005722046,0.343265533447266,23.5587635040283,19.1061573028564,"L2",0.55,2777294.528,1198346.603,0.56,0.234657355647522,11.0093181143649,6.05512496290067
1.20700001716614,0.219999998807907,0.821601867675781,134.963073730469,162.900421142578,"M1",0.11,2734822.966,1129308.228,0.19,0.0805714873863256,1.29794066190407,0.142773472809447
0.848999977111816,0.398000001907349,0.429666638374329,36.910961151123,31.3374042510986,"M1",0.24,2734821.586,1129307.857,0.36,0.12771017136282,3.26094182825485,0.782626038781163
0.540000021457672,0.400999993085861,0.272262036800385,14.8206157684326,8.00313282012939,"M1",0.14,2734820.122,1129307.498,0.43,0.0681646649241671,0.928989241770276,0.130058493847839
0.773000001907349,0.345999985933304,0.419572442770004,35.1970252990723,27.2073020935059,"M1",0.1,2734822.048,1129324.876,0.09,0.10642514280235,2.26454293628809,0.226454293628809
0.771000027656555,0.379000008106232,0.399852931499481,31.9663200378418,24.646032333374,"M1",0.41,2734820.51,1129325.085,0.35,0.221266329133761,9.78864859517214,4.01334592402058
0.45100000500679,0.314000010490417,0.256966918706894,13.202205657959,5.95419502258301,"M1",0.51,2734819.422,1129325.414,0.49,0.23261495498228,10.8185072644016,5.51743870484482
0.374000012874603,0.0309999994933605,0.678197622299194,91.9611968994141,34.3934898376465,"M1",0.01,2734842.711,1129346.278,0.08,0.0112880910246433,0.025476108033241,0.00025476108033241
0.800000011920929,0.116999998688698,0.746728241443634,111.485198974609,89.1881561279297,"M1",0.27,2734840.93,1129348.219,0.15,0.222578715073274,9.9051108033241,2.67437991689751
0.834999978542328,0.123999997973442,0.757078886032104,114.597282409668,95.6887283325195,"M1",0.37,2734839.109,1129349.478,0.2,0.264150977741507,13.9507167590028,5.16176520083102
0.425999999046326,0.0260000005364418,0.843506455421448,142.255447387695,60.6008224487305,"M1",0.01,2734848.046,1129348.978,0.1,0.010096375546923,0.0203808864265928,0.00020380886426592
0.569999992847443,0.194000005722046,0.41318017244339,34.1327285766602,19.4556560516357,"M1",0.14,2734847.009,1129353.065,0.23,0.0932029404279647,1.73680597374443,0.24315283632422
0.646000027656555,0.224000006914139,0.435786753892899,37.9699592590332,24.5285930633545,"M1",0.1,2734844.813,1129356.052,0.28,0.060337384521333,0.727888800949743,0.0727888800949743
NA,0,NA,NA,NA,"S1",0.01,2742136.499,1252273.04,0.13,0.00885510713936425,0.0156776049435329,0.00015677604943532
0.0850000008940697,0.0759999975562096,0.098441369831562,1.9375251531601,0.164689645171165,"S1",0.01,2742133.302,1252279.694,0.73,0.00373683624122972,0.00279190225021819,2.79190225021819e-05
0.456000000238419,0.425999999046326,0.223061978816986,9.94816875457764,4.53636503219604,"S1",0.19,2742128.621,1252281.078,1.06,0.0589204648638671,0.694103773584906,0.131879716981132
NA,0,NA,NA,NA,"S1",0.01,2742123.285,1252229.855,0.16,0.00798188571017626,0.0127380540166205,0.0001273805401662
1.05299997329712,0.221000000834465,0.715150952339172,102.255699157715,107.675247192383,"S1",0.38,2742118.852,1252231.224,0.53,0.166652241023617,5.55283018867924,2.11007547169811
1.13999998569489,0.231000006198883,0.757293701171875,114.662330627441,130.715057373047,"S1",0.69,2742116.269,1252232.206,0.61,0.282065304878094,15.9071147995096,10.9759092116616
NA,0,NA,NA,NA,"S1",0.16,2742118.569,1252040.11,0.19,0.117194890743746,2.74605627642513,0.439369004228022
0.846000015735626,0.0930000022053719,0.885715782642365,156.848678588867,132.693984985352,"S1",0.69,2742115.15,1252038.762,0.37,0.362171044001062,26.2252433181103,18.0954178894961
1.22699999809265,0.189999997615814,0.898738324642181,161.494827270508,198.154144287109,"S1",1.2,2742112.858,1252038.414,0.55,0.516613079807823,53.3608662805339,64.0330395366406
0.179000005125999,0.180999994277954,0.134331926703453,3.60786771774292,0.645808339118958,"S1",0.01,2742159.694,1251990.037,0.11,0.00962651637096513,0.0185280785696298,0.00018528078569629
0.24600000679493,0.556999981403351,0.105238109827042,2.21430850028992,0.544719934463501,"S1",0.27,2742154.977,1251984.184,0.53,0.11841080283257,2.8033332462238,0.756899976480427
0.216000005602837,0.495999991893768,0.0979215800762177,1.91711831092834,0.41409757733345,"S1",0.33,2742150.3,1251979.764,0.66,0.129690292101774,3.36284626038781,1.10973926592798
0.00700000021606684,1.89300000667572,0.00162438221741468,0.000527555996086448,3.69289205082168e-06,"S2",0.02,2743458.686,1254432.772,0.24,0.0130343647834296,0.0339681440443213,0.00067936288088642
0.0320000015199184,2.5090000629425,0.00645008077844977,0.00831806659698486,0.00026617813273333,"S2",0.16,2743462.07,1254437.039,0.76,0.0585974453718732,0.686514069106284,0.109842251057005
0.0109999999403954,2.67700004577637,0.00214651529677212,0.000921213009860367,1.01333425845951e-05,"S2",0.19,2743464.677,1254440.664,0.91,0.063591402164031,0.808516483516483,0.153618131868132
0.0640000030398369,1.81900000572205,0.0151505758985877,0.0458934120833874,0.00293717859312892,"S2",0.01,2743416.296,1254451.147,0.16,0.00798188571017626,0.0127380540166205,0.0001273805401662
0.0439999997615814,2.18099999427795,0.00951240491122007,0.0180914234369993,0.000796022650320083,"S2",0.19,2743416.808,1254454.03,0.46,0.0894417280614038,1.59945652173913,0.303896739130435
0.0270000007003546,2.34100008010864,0.00563415186479688,0.00634671794250607,0.000171361389220692,"S2",0.36,2743417.595,1254456.465,0.68,0.139384198057405,3.88435717777416,1.3983685839987
0.0309999994933605,0.986999988555908,0.00996250659227371,0.0198440030217171,0.000615164113696665,"S2",0.22,2743372.595,1254429.244,0.18,0.165558668361435,5.48019390581717,1.20564265927978
0.0419999994337559,1.27799999713898,0.0118617657572031,0.0281313639134169,0.00118151726201177,"S2",0.66,2743369.91,1254430.803,0.34,0.361384876001012,26.1115121394818,17.233598012058
0.0509999990463257,1.41299998760223,0.0136982342228293,0.0375164076685905,0.00191333680413663,"S2",1.13,2743363.472,1254433.851,0.55,0.486477316819033,47.3170070511206,53.4682179677663
0.0729999989271164,0.101000003516674,0.0733377635478973,1.07534396648407,0.0785001069307327,"S2",0.01,2743378.786,1254310.744,0.33,0.00555787181813506,0.00617602618987661,6.17602618987661e-05
0.141000002622604,0.50900000333786,0.0630994737148285,0.796055853366852,0.112243875861168,"S2",0.33,2743375.546,1254306.876,0.77,0.120069879173196,2.88243965176098,0.951205085081124
0.155000001192093,0.674000024795532,0.0602791681885719,0.726484835147858,0.112605154514313,"S2",0.33,2743372.187,1254305.638,0.82,0.11635164023073,2.7066811364097,0.893204775015202
0.850000023841858,0.331000000238419,0.471704959869385,44.4869842529297,37.8139381408691,"TH4",0.47,2723680.137,1251227.285,0.21,0.327456568838542,21.4387514839731,10.0762131974674
1.10599994659424,0.568000018596649,0.468539744615555,43.8919563293457,48.5445022583008,"TH4",0.86,2723678.595,1251230.192,0.59,0.357468634814349,25.5486501713695,21.9718391473778
1.23099994659424,0.976000010967255,0.397830992937088,31.6438503265381,38.9535789489746,"TH4",1.38,2723679.53,1251233.764,0.92,0.459357349252112,42.1884349030471,58.220040166205
1.02400004863739,0.418999999761581,0.505078017711639,51.0045585632324,52.2286720275879,"TH4",0.05,2723714.396,1251218.53,0.13,0.0442755356968213,0.391940123588323,0.0195970061794162
1.19200003147125,0.638000011444092,0.476465463638306,45.3894500732422,54.1042251586914,"TH4",0.36,2723714.528,1251220.822,0.31,0.206436815095594,8.52052542221428,3.06738915199714
1.31299996376038,0.994000017642975,0.42047193646431,35.3481025695801,46.4120559692383,"TH4",0.97,2723714.807,1251224.231,0.81,0.344107961727599,23.6745383194829,22.9643021698984
1.59700000286102,0.426999986171722,0.78029078245163,121.732078552246,194.406127929688,"TH4",0.77,2723758.413,1251202.765,0.15,0.634761520764522,80.5588504155125,62.0303148199446
1.64100003242493,0.51800000667572,0.727962851524353,105.952323913574,173.867767333984,"TH4",1.08,2723759.12,1251204.11,0.33,0.600250156358586,72.0371694787207,77.8001430370184
1.60199999809265,0.788999974727631,0.575823664665222,66.2935256958008,106.202224731445,"TH4",1.83,2723762.152,1251206.974,0.7,0.698341041109971,97.5050722200237,178.434282162643
0.462999999523163,0.158000007271767,0.371892929077148,27.6520881652832,12.8029174804688,"TH4",0.41,2723772.426,1251182.469,0.23,0.272951468396182,14.8957696013489,6.10726553655305
1.16999995708466,0.372999995946884,0.611641466617584,74.7973022460938,87.5128402709961,"TH4",1.16,2723774.21,1251188.505,0.36,0.617265828253631,76.1792243767313,88.3679002770083
1.35500001907349,0.547999978065491,0.584405839443207,68.2843399047852,92.5252838134766,"TH4",1.47,2723777.934,1251193.821,0.52,0.650850374743272,84.6943413062007,124.500681720115
0.546000003814697,0.52700001001358,0.240133538842201,11.5291614532471,6.29492235183716,"VR3",0.29,2737557.603,1183177.39,0.32,0.163677319857327,5.35635171398892,1.55334199705679
0.828999996185303,0.906000018119812,0.278071135282516,15.4598016738892,12.8161754608154,"VR3",0.68,2737558.256,1183181.451,0.7,0.259492845876929,13.4630312623664,9.15486125840918
0.953000009059906,1.02900004386902,0.299951255321503,17.9884395599365,17.1429824829102,"VR3",0.74,2737557.385,1183185.883,0.81,0.262515352245797,13.778485687904,10.1960794090489
0.263999998569489,0.347000002861023,0.143088489770889,4.09356260299683,1.08070051670074,"VR3",0.05,2737514.831,1183175.05,0.23,0.0332867644385588,0.221531374202096,0.0110765687101048
1.16999995708466,0.474999994039536,0.542006552219391,58.7355651855469,68.7206115722656,"VR3",0.45,2737514.786,1183177.351,0.35,0.24285328807364,11.7917985753858,5.30630935892362
1.61500000953674,0.690999984741211,0.620296061038971,76.9290008544922,124.240333557129,"VR3",0.7,2737514.604,1183181.216,0.64,0.279365999856169,15.6041161703601,10.9228813192521
1.09200000762939,0.312000006437302,0.624181389808655,77.8957443237305,85.0621566772461,"VR3",0.43,2737486.904,1183174.215,0.23,0.286266174171606,16.384460435987,7.0453179874744
1.30099999904633,0.455000013113022,0.615796327590942,75.8169403076172,98.6378402709961,"VR3",1.04,2737486.324,1183176.553,0.43,0.506366082293813,51.265038974425,53.315640533402
1.5,0.617999970912933,0.609203696250916,74.202262878418,111.30339050293,"VR3",1.63,2737485.114,1183178.519,0.51,0.728732288660182,106.176425778067,173.06757401825
0.763000011444092,0.229000002145767,0.509063899517059,51.8127517700195,39.533130645752,"VR3",0.35,2737473.074,1183169.819,0.31,0.200702459120717,8.05373737825038,2.81880808238763
1.07400000095367,0.605000019073486,0.440851271152496,38.8576240539551,41.7330894470215,"VR3",0.98,2737471.948,1183173.671,0.63,0.394204245539376,31.0695290858726,30.4481385041551
1.17299997806549,0.763000011444092,0.428747117519379,36.7531471252441,43.111442565918,"VR3",1,2737470.146,1183176.519,0.83,0.350450311319913,24.5552848513166,24.5552848513166
