T4-1,,2737470.146,1183176.519,671.898
T4-2,,2737471.948,1183173.671,672.047
T4-3,,2737473.074,1183169.819,672.424
T4-4,,2737485.114,1183178.519,671.978
T4-5,,2737486.324,1183176.553,672.053
T4-6,,2737486.904,1183174.215,672.206
T4-7,,2737514.604,1183181.216,671.592
T4-8,,2737514.786,1183177.351,671.824
T4-9,,2737514.831,1183175.050,671.989
T4-10,,2737557.385,1183185.883,671.318
T4-11,,2737558.256,1183181.451,671.435
T4-12,,2737557.603,1183177.390,671.704
