1,,2736751.419,1133407.654,462.704
2,,2736752.813,1133406.705,462.854
3,,2736753.947,1133404.723,463.003
4,,2736758.720,1133412.491,463.156
5,,2736759.496,1133411.500,462.994
6,,2736760.372,1133410.200,463.194
7,,2736774.089,1133425.802,463.165
8,,2736775.102,1133424.299,463.122
9,,2736776.760,1133421.802,463.382
10,,2736782.463,1133430.729,463.516
11,,2736783.427,1133429.883,463.644
12,,2736782.951,1133429.926,463.660
13,,2736783.067,1133429.546,463.640
14,,2736784.117,1133427.735,463.642
