1,,2736797.722,1133745.435,471.950
2,,2736795.293,1133744.090,472.160
3,,2736794.555,1133743.459,472.246
4,,2736791.653,1133753.578,472.108
5,,2736790.236,1133752.518,471.950
6,,2736788.393,1133751.648,472.376
7,,2736780.461,1133773.393,472.356
8,,2736779.933,1133771.329,472.346
9,,2736779.218,1133768.546,472.630
10,,2736775.968,1133779.517,472.748
11,,2736774.940,1133778.542,472.854
12,,2736773.965,1133778.269,472.999
