1,,2768905.850,1204829.234,610.584
2,,2768905.497,1204830.735,610.445
3,,2768906.248,1204831.730,610.593
4,,2768943.348,1204810.366,610.690
5,,2768943.608,1204810.593,610.741
6,,2768943.691,1204811.905,610.932
7,,2768999.514,1204793.262,611.574
8,,2769000.714,1204794.901,611.912
9,,2769001.048,1204795.940,611.831
10,,2769032.840,1204792.808,612.063
11,,2769032.741,1204795.186,612.027
12,,2769032.368,1204797.630,612.127
