1,,2769270.012,1188430.468,1039.374
2,,2769270.507,1188429.910,1039.563
3,,2769271.030,1188428.942,1039.825
4,,2769282.740,1188432.976,1039.833
5,,2769283.182,1188432.065,1039.966
6,,2769284.741,1188430.740,1040.176
7,,2769287.974,1188434.058,1039.903
8,,2769288.583,1188432.666,1040.108
9,,2769289.424,1188430.354,1040.227
10,,2769316.973,1188428.415,1040.889
11,,2769316.743,1188427.276,1040.961
12,,2769316.925,1188425.731,1041.113
