"WUA","WUA_pers","WA_tot","WA_tot_pers","HHS","HHS_pers","River","Discharge"
120836.8,120836.8,155468,155468,0.777245478169141,0.777245478169141,"GL1",2.56
230655.2,230655.2,297116,297116,0.776313628347178,0.776313628347178,"GL2",2.37
127393.6,88985.6,160148,105948,0.795474186377601,0.839898818288217,"L2",9.54
140447.2,78543.2,182160,102884,0.771010101010101,0.763415108277283,"M1",1.5
119884.8,119631.2,157028,156480,0.763461293527269,0.764514314928425,"S1",1.94
84708.8,57231.2,206948,133012,0.409324081411756,0.430270952996722,"S2",1.93
324690.4,271966.4,467068,401104,0.69516729898002,0.678044596912521,"TH4",35.12
645118.399999999,384266.4,855232,525136,0.754319763526153,0.731746442826239,"VR3",21.51
