"velocity","wd_m","froude","shear_stress","stream_power"
0.192275868826608,0.333228728517198,0.158590990662348,0.150276052231119,0.165628359762726
0.166662597121202,0.202795129944001,0.220156951343214,0.215682118771158,0.194703202820425
0.16507850871653,0.344472312668584,0.162742198801759,0.146801992403067,0.18090498741006
0.192581360180112,0.210647649535642,0.19332232117542,0.196680230122831,0.206768438985995
