"ox_after","conduct_during","ox_during","turb_before","gaug_during","z","ox_before","temp_during","turb_during","gaug_before","temp_after","pH_during","conduct_after","dist_w","conduct_before","turb_after","gaug_after","pH_after","pH_before","alg_cover","q_during","q_after","q_before","shear_stress","clog_6_class_int","froude","stream_power","temp_before","velocity","clog_3_class_int","wd_m","cat_velocity","sub_type_int","cpom_cover","moos_cover"
0.000937856805128803,0.000894684267944814,0.000825510859128103,0.000737432717627276,0.000661725888523237,0.000658370668619072,0.000652557826006464,0.000640047965401695,0.000632154578306356,0.000631556233290216,0.000617039347882383,0.000608268886026095,0.000604904652410982,0.000583933336535277,0.000583865110066375,0.000579401568875638,0.000548839766399361,0.000536463966491725,0.00053453364281677,0.000506606136416727,0.000463750534908362,0.00042346979185428,0.000403979996982131,0.000377407933504844,0.000372469995180978,0.000367330249047173,0.000355451402744602,0.000329769775721344,0.00032901734831869,0.000279594791362431,0.000278115675730141,0.000125937148017358,6.18717564404434e-05,-1.89687671086891e-06,-3.03430443628498e-05
0.0950526416941591,0.0410160424065463,0.0330517914203436,0.0278908340841297,0.0263074407276044,0.0153921004044717,0.0144783209994183,0.014116874984149,0.0139771717750276,0.0137200411714472,0.0106130468206994,0.0105074556232103,0.00944594774267329,0.00780869060806906,0.00683088135557556,0.00632651516560362,0.00605830619165873,0.00589293489423178,0.00566148556554026,0.00549093975682182,0.00464258803451255,0.00413424597905249,0.00388213600910019,0.00370449543404208,0.00308598902138591,0.00286276881640908,0.00277196777408277,0.00241338017545436,0.00238505181528237,0.00195979147196741,0.00161441441559996,0.00158597487999173,0.0014447370564358,0.00108215598192264,-2.85453066399266e-06
23037.3340720945,22158.6564538494,21864.2107247831,21351.1303043626,21205.1783972944,21018.5164849979,20426.6252257894,19475.5060566274,18582.1128903842,18549.3206277255,18052.3315892688,17588.2023626737,17358.3077937492,16511.7003328873,16460.4579346216,16090.5830105039,15392.0871845193,14340.1273372597,14304.1340870896,13799.3589317836,13662.4089605929,13488.4706305827,13159.2221801026,12718.0317231297,11880.7250852877,10340.3822596421,10258.9908718544,9352.24958201619,7964.44167361701,7822.57954461158,7528.47571029307,3459.25498606621,1626.84321260911,1048.11309011884,305.164128122937
0.00152434412957854,0.00151359892969919,0.00148637131706488,0.00137279120356536,0.00126137595071837,0.00116223282802166,0.00115034943515011,0.0011437093906281,0.00110704257392821,0.00104562506949282,0.00103830352811469,0.00102346080642691,0.00100170944272153,0.00100039873936644,0.000994349724817528,0.0009706519058995,0.000921380881173364,0.000881819983617504,0.000853427226217139,0.000836856736452463,0.000815823471744874,0.000811548887265717,0.000784005394921431,0.000766657714050217,0.000688562820225966,0.000579415144578151,0.000579020639328043,0.000483496175893531,0.000455758803313118,0.000449937688729889,0.00041941346334071,0.000205829354659268,0.000174755332387912,0.000173259915549986,0.000102718714872714
