"dist_w","velocity","cat_velocity","alg_cover","moos_cover","cpom_cover","pH_before","pH_during","pH_after","conduct_before","conduct_during","conduct_after","ox_before","ox_during","ox_after","turb_before","turb_during","turb_after","temp_before","temp_during","temp_after","q_before","q_during","q_after","gaug_before","gaug_during","gaug_after","z","wd_m","clog_3_class_int","clog_6_class_int","sub_type_int","froude","shear_stress","stream_power","index"
0.0531179778479339,0.0354526601434353,0.0164029944572995,0.0234243938519022,0.0263576425051432,0.00133104036551658,0.0229539033101076,0.0243408512502132,0.0227703033915933,0.0270156003579638,0.0248508203844998,0.0271807578353845,0.0315062259646227,0.0300614320698031,0.030514822288298,0.0402952644352678,0.0322515431119745,0.0407260146514451,0.0223748857591185,0.0263255151333842,0.0272829170959226,0.023663945416538,0.029338468054946,0.0255257092685898,0.0219308642972029,0.0241302231572272,0.0228725583827633,0.0616743079949856,0.0464849867400315,0.0110133086626591,0.0157248100736506,0.0100431761798107,0.0431568580185666,0.0409834850528315,0.0369197324893678,"k_index"
0.0257734188770895,0.0247169841807497,0.018425895344599,0.0128542628538289,0.0301857466224292,0.00152076868426663,0.0302367348327866,0.0311902725176222,0.0274593289467647,0.0379898497904375,0.0295986350403643,0.032349386093008,0.0221724838923152,0.0258385166059176,0.0248380547912095,0.0378557539308085,0.0318179094498948,0.0321695236308376,0.0347609929325989,0.0315783437388412,0.0313259143710581,0.0416819922597735,0.0352813589455018,0.0328019446206537,0.0356932490846596,0.0388813357427254,0.0320276148298253,0.0418090107355084,0.0278481656746921,0.0105405156366407,0.011987513553376,0.0107819217844098,0.0336493504891554,0.0345707667800776,0.0377864827355728,"shannon"
0.0464186704796969,0.0344931082580252,0.0179621831020277,0.0221110110663183,0.00691033154285394,0.0173806431639563,0.0217030602724386,0.0251116778857404,0.0217152177960528,0.0337060739613497,0.0326926845292932,0.0420788781980925,0.0413108257115583,0.0300031076793997,0.0357569805817655,0.0286284898357371,0.0250123971709211,0.029252174604374,0.0227714447092779,0.024475145047073,0.0259357294020637,0.0323595692657593,0.0285940025306879,0.0303095529772574,0.0299037529278972,0.0262190010025781,0.0255778013849643,0.0328366855696439,0.0432160971700041,0.0119787938636234,0.0190846039296616,0.00844018910132366,0.0434769619912118,0.0391174132848767,0.0434557400024948,"abundance"
0.0592286498318815,0.0510405343317975,0.0182517355197876,0.0238195131538321,0.00784105322636359,0.0269017730363577,0.0116524271107763,0.0127951940198771,0.0145148211725487,0.0468973312467916,0.0385782754470829,0.0459141430522081,0.0395154686710177,0.0413611929308029,0.0345558659399924,0.0135915541275512,0.0185911805005445,0.0187455386243433,0.0118986786270787,0.0123623656311843,0.013740164705716,0.0301558383366688,0.0198878104239071,0.0203487988069928,0.0116771240705842,0.0123604220367345,0.0114109870152357,0.0589614529202162,0.0919453082574746,0.00570944626994821,0.00943836921948969,0.00657080688322447,0.0506682577972546,0.0543117023179438,0.0547562147367894,"rel_abundance"
