"z","velocity","wd_m","ecomorph_class","biogeo_int","mean_diff_nitrogen","mean_diff_phosphor","index"
0.398985001088838,0.242097269871362,0.292329434879877,0.0718058687758693,0.0344253678414824,0.243535337795469,0.463276826531247,"k_index"
3.85107681626152,3.00706526587908,2.47613969963671,2.26846281871296,1.35286349101297,2.84714920019916,4.49636123340808,"shannon"
7937761.66590519,6841780.93462166,8842792.24045371,3498338.34295106,2617771.44290821,5631712.78410913,6335264.33079232,"abundance"
0.380086812577862,0.342488159565209,0.471417942024243,0.212023617550133,0.153239917731877,0.327449156668035,0.327447610982142,"rel_abundance"
