"stream_power","shear_stress","velocity","froude"
0.289938187030778,0.25421300384033,0.23276149874151,0.223087310387382
0.303612459915019,0.292232153799953,0.232177768659001,0.171977617626026
0.352832857384352,0.263417955228684,0.215108904517701,0.168640282869263
0.290779468625207,0.27291005392383,0.222453580353308,0.213856897097655
