"stream_power","shear_stress","velocity","froude"
0.00590543391566277,0.00517778672087038,0.00474086446840717,0.00454382150349786
0.171891529194703,0.165448518847334,0.131448464634753,0.0973658844214552
265885.763411478,198504.993671759,162100.535982656,127082.978283332
0.0178924106168633,0.0167928594455523,0.0136881425008827,0.0131591664095497
