"velocity","x","y"
0.245880728215739,0.346489515022538,0.407629756761723
0.248005782414807,0.381469356863776,0.370524860721417
0.308253427801351,0.389195373441388,0.30255119875726
0.327891003620299,0.357734387838626,0.314374608541075
