"turb_before","ox_during","turb_after","pH_during","ox_after","gaug_during","gaug_after","ox_before","z","gaug_before","conduct_during","conduct_before","dist_w","temp_during","turb_during","conduct_after","q_after","q_before","clog_6_class_int","pH_before","alg_cover","temp_after","temp_before","pH_after","clog_3_class_int","wd_m","q_during","velocity","sub_type_int","cat_velocity","cpom_cover","moos_cover"
0.0530228249073947,0.0517021570656464,0.0500846672395465,0.0487994968174943,0.0462605218197946,0.0455026148801242,0.0449604149533891,0.0447803658599236,0.0441053627507735,0.0427668791353443,0.0421910413747491,0.0384170530091624,0.0381081449303587,0.0374998563601546,0.0371051027205572,0.0370494363984513,0.0317505029066487,0.0303721578177208,0.028677055650834,0.0282730459178273,0.0271328836144207,0.0269316641896124,0.0232968736001489,0.0232910182186889,0.0215485260689558,0.0185702928692495,0.0183956390718769,0.011437231017695,0.00665121910735656,0.00261668630991331,-6.87697079806408e-07,-0.00130004888673342
0.114010287035289,0.0724804897029337,0.0684465637809409,0.0545062863162492,0.051327830694883,0.0471911037398005,0.0470398533868749,0.0436260571753844,0.0425698634969481,0.0420946718084795,0.0394162716475895,0.0365661120329714,0.0362749890341639,0.0334512355399174,0.0298221721483402,0.0274893261659189,0.0261060080532232,0.0258910471999985,0.025537549700754,0.0253818064041541,0.0243595742724342,0.0204107941854845,0.0200198522954933,0.0198767112538644,0.019248289005616,0.00807537258517177,0.00746490767722069,0.00688605165062219,0.00602407575796121,0.00363665001772963,-1.14581175943281e-05,-0.0252203456488176
0.065338454498212,0.0627895236410498,0.0532888746648155,0.0476940467665893,0.0451863582399003,0.0432859009546486,0.0427629179589571,0.0408045424326003,0.039697108565686,0.0377002023948115,0.0358444839948671,0.0355616248892811,0.034730102778559,0.0344724308577478,0.0339029400211236,0.029622954181488,0.0286604106593473,0.0280817830248411,0.02797868361451,0.0279648646142987,0.0272589511048135,0.0260576867413372,0.0260032915861614,0.024627449294892,0.0224114842877662,0.0218236356117712,0.0199551187125546,0.0194191349845559,0.00612236473908385,0.00490526791122486,0.00412130552625524,0.00192610074625041
0.0640042416429058,0.0480021085278152,0.0462517417813466,0.0452302339931432,0.04440177080154,0.0432317060598845,0.0422488069086973,0.0401301899509114,0.0401272073041191,0.0393046261287886,0.0389097900814095,0.0387152813193479,0.0387116493080318,0.0375651703345465,0.0338893486082932,0.0337498568689934,0.0331448259344212,0.0322292291663923,0.0309419429890461,0.0284787774602976,0.0283140700894777,0.0270694194241603,0.0269738062977,0.0241970826637929,0.0241859566406276,0.0214404577602441,0.0162226618601627,0.0150144679326814,0.00707068259968904,0.00535110961952527,0.00466371876339997,0.000228061178608113
