"z","dist_w","alg_cover","clog_3_class_int","clog_6_class_int","wd_m","velocity","sub_type_int","cat_velocity","moos_cover","cpom_cover"
0.00126117338833279,0.00103505668891393,0.000980374172561606,0.000845238328652505,0.000835529243323586,0.000750528101145783,0.000358104010868848,0.00035742653952263,0.000265647694609336,2.12603113524166e-05,9.80246558785991e-06
0.048207638508961,0.0182631348239114,0.0182366937337618,0.0148078292810376,0.0110558059606971,0.0100596591583131,0.00585982363047101,0.00442831010771985,0.00372540211372363,0.00300279419563069,4.22312496931703e-05
143978.216373075,105020.780727428,80777.4409627801,78509.2634375785,71038.4165300447,70415.8242187553,26383.7732772628,18851.7322685514,5463.54133155715,2488.91984912281,505.535259544608
0.012276067227004,0.00718245950751009,0.00661494767271736,0.00648183123968329,0.00617230834601695,0.00523163294045259,0.00163822843406716,0.000430106209210918,0.000380350421997947,0.000293452706846762,0.000113491349637743
