"velocity","z","dist_w","cat_velocity","alg_cover","moos_cover","cpom_cover","wd_m","clog_3_class_int","clog_6_class_int","sub_type_int","froude","shear_stress","stream_power","index"
0.0843726562009316,0.127220369654041,0.0991645758326676,0.0298440145393599,0.0714469985220955,0.0614917724211467,0.00836622454943556,0.103851549827803,0.0553014936558489,0.0621645716306582,0.0301192448734861,0.0889022723666858,0.0923541031312303,0.0854001527946094,"k_index"
0.0993455473853688,0.151657442433389,0.0933941083667946,0.0432792754411159,0.0578586350088382,0.049278543834231,0.00956323563919601,0.0884731679911221,0.0311317857730247,0.0426117785951915,0.0283587334711985,0.106899247941198,0.104886999990044,0.0932614981292874,"shannon"
0.0394334843278526,0.215188945651679,0.124763186798652,0.014144378039919,0.0829387460751941,0.0179576523350288,0.0643677521296314,0.253019172282708,0.0189795933427864,0.0437499240325399,0.00869575788704029,0.0405756478465073,0.0386484792536195,0.0375372799968419,"abundance"
0.0831546019576663,0.112818075006323,0.0962254520590031,0.0321377629819474,0.0716544321721979,0.0202036881129565,0.0480618817748128,0.140052824450822,0.0487550840344999,0.0589978250500206,0.0206750749208904,0.0837503738498564,0.094009244067211,0.089503679561792,"rel_abundance"
