"stream_power","z","velocity","shear_stress","dist_w","froude","alg_cover","wd_m","clog_3_class_int","clog_6_class_int","cat_velocity","sub_type_int","moos_cover","cpom_cover"
0.00124176093682321,0.00110426526507389,0.00108721244345536,0.00106853726353886,0.00105801036053734,0.000946023367687174,0.000834079707494211,0.000805660135379372,0.000752789756365255,0.00065401198754877,0.000379970465805441,0.000318314925987598,1.39301370893103e-05,8.32895107793963e-06
0.0239095361223018,0.0198767232514582,0.0190018014700612,0.0186007147778329,0.0139731814597364,0.00629773071319729,0.00607590456072593,0.00602488985803659,0.00523728836763449,0.0045380978162402,0.00446542218468716,0.00196294706627274,0.000657710224944743,-6.77217649646744e-06
178897.35391256,119791.252446197,101467.169839244,88552.8782663232,63755.581084538,44867.5816090552,27693.9063224224,25621.604642624,23361.3503049398,23332.5274752772,20137.4112128779,3426.19491739849,3015.09327980796,-430.471131319772
0.0114666607449968,0.00694581882633023,0.00613494454557256,0.0061067118569046,0.00537330843611431,0.0038479455422217,0.00196379503123203,0.00164007345479243,0.0016108994191491,0.00127619798017018,0.00120246359079992,0.000180488002685176,0.000178888714079861,7.58145606006693e-05
