"velocity","wd_m","x","y","froude","shear_stress","stream_power"
0.0855506263026856,0.150119790775414,0.256085009272644,0.301946358480251,0.0686493376465795,0.0682201968710214,0.0694286806514047
0.117834823686305,0.116204655909082,0.174674034050556,0.18906224983443,0.139595588611433,0.132159151734508,0.130469496173686
0.101460822754422,0.173453012546168,0.266827018902987,0.161823338899543,0.0954749407979145,0.098848364129347,0.102112501969618
0.139952898513829,0.148641533394627,0.152520636285753,0.138063947055867,0.133712005364496,0.139228951950406,0.147880027435021
