"dist_w","velocity","cat_velocity","wd_m","alg_cover","moos_cover","cpom_cover","pH_before","pH_during","pH_after","conduct_before","conduct_during","conduct_after","ox_before","ox_during","ox_after","turb_before","turb_during","turb_after","temp_before","temp_during","temp_after","q_before","q_during","q_after","gaug_before","gaug_during","gaug_after","x","y","z","clog_3_class_int","clog_6_class_int","sub_type_int","froude","shear_stress","stream_power"
0.0235437716390883,0.0163044604227175,0.0091251898939823,0.0191566659354073,0.0142290928069222,0.0159745351643138,0.000888826407558623,0.016664513535017,0.01427956382158,0.0149094549917496,0.0164583251657442,0.0195700189032006,0.016727627847709,0.0169295167125284,0.0189342644536585,0.0209485827342177,0.0164115884846924,0.0145593914026436,0.0157736986778757,0.0163591596937674,0.0114069271401973,0.0164243951844784,0.0165322930627748,0.0134123679924759,0.0155250593563273,0.0179472586438969,0.0146340699347796,0.0136987103750097,0.0238848913645058,0.0236855899002785,0.0191262759295967,0.0102296699288287,0.0102972347278764,0.010551440422453,0.0199094534885676,0.0165798820322831,0.0189832223253685
0.315623374857099,0.352892836019753,0.13924405444325,0.264204399504082,0.167367364737491,0.598598433405307,0.00051992860244372,0.350515734978527,0.167628957230936,0.337840432666406,0.346297259424053,0.420716272427479,0.355595422158777,0.249464092956714,0.229498558475639,0.322983929125128,0.182157118992404,0.354265512550396,0.25420928791239,0.440360579288991,0.356442572047914,0.437485716367707,0.133002602500848,0.192937488985282,0.30373948217506,0.277307314067763,0.220513186074955,0.271299072331088,0.76999117824101,0.947359049002956,1.07115225679322,0.0786840203998328,0.183470318649318,0.0886588847535355,0.550198489851084,0.602739785908752,0.595395758376756
1017842.21929017,1115999.66041831,502683.491495722,1472450.67896824,645652.572390789,197692.381777646,633380.22163689,370613.713466736,325084.47869778,361486.910239368,479695.595302925,472811.986297087,565247.494660249,978275.374395438,700344.974885646,766187.260437713,646896.051048603,455835.011429297,745268.10868769,468175.281316566,474631.380681068,478153.599485998,696457.495306703,1012577.43377027,829111.860306904,738855.15889693,531680.833511788,488014.844121207,1268571.32612694,1168737.53770277,1116336.45488027,254993.817299595,305947.688543144,148121.128155985,1212389.59070987,1348670.72846543,1139344.09442588
0.0390692501578504,0.05834532406503,0.0351481085134435,0.0667693673487801,0.038382962246336,0.0104312927053311,0.0265414662965898,0.0345807768552894,0.0277340832541997,0.0399456876408024,0.0423187264353228,0.0426810629560605,0.0518780665489957,0.0538904253516755,0.0496581051824446,0.06702897302892,0.0535755892223231,0.0451641458578834,0.0514411018673768,0.0417540643279287,0.0453573455395875,0.0434253315088224,0.0550671360706183,0.0490361667176186,0.0451317205400947,0.052317133396058,0.0448674224152548,0.0495644788696229,0.0495458137001866,0.0558716832211485,0.056079211641334,0.0239676866385039,0.028392379255553,0.0114991182718271,0.0464143816893582,0.0487860194618894,0.0422706862913101
