"velocity","wd_m","x","y"
0.122901381123988,0.132692392051856,0.164413956507278,0.176542729362103
2.49930107809904,2.11931864060227,3.55348421785051,3.22029546449558
4282493.68248499,4391480.92253346,4829751.46844849,4279295.32882115
0.206067958436226,0.225206628470578,0.249703348601715,0.205662511535054
