"z","dist_w","alg_cover","clog_3_class_int","clog_6_class_int","wd_m","velocity","sub_type_int","cat_velocity","moos_cover","cpom_cover"
0.18767067516572,0.154023062522798,0.145885953970923,0.125776875155807,0.124332101093988,0.111683386896606,0.0532881696688442,0.0531873575948452,0.0395300778344648,0.00316367045376364,0.00145866964224032
0.350118931092551,0.132640167424057,0.13244813299743,0.107545225612206,0.0802953035047837,0.0730605609525814,0.0425583009113797,0.0321616086042673,0.0270565795440155,0.0218084753076985,0.000306714049030361
0.238598337146254,0.174038714179069,0.133863049412337,0.130104262843796,0.117723697963113,0.116691948203075,0.0437227560541992,0.031240781313387,0.00905409102486388,0.00412459712483328,0.000837764735073495
0.262225776536151,0.153422589414733,0.141300121459798,0.138456657068751,0.131845021628304,0.111751506813562,0.0349937577990688,0.00918738327330572,0.00812456325954851,0.00626836449382231,0.00242425825295485
