"velocity","wd_m","x","y","z","dist_w","cat_velocity","alg_cover","moos_cover","cpom_cover","clog_3_class_int","clog_6_class_int","sub_type_int","froude","shear_stress","stream_power"
0.0440266149375777,0.0509069272669621,0.0613995411216816,0.0624170732270557,0.0703531452707184,0.0520718934566891,0.0148977027254908,0.0388863127583811,0.0371873886689633,0.00278477537017816,0.028762920156433,0.0333529190137059,0.0235717334785756,0.0423580713828199,0.0426103268936571,0.0441768630523921
0.633354351815017,0.519242891964143,0.888151657814953,0.898649312720267,0.949324079200109,0.628546847407595,0.328327106860388,0.370957370483089,0.482470778706594,0.0127888953623031,0.290389467791599,0.352162945482965,0.265399162072093,0.668365204824492,0.659463999830132,0.635754666802204
1798653.25460917,7410191.13174063,9915438.43613322,4565725.01459646,5474262.19757719,4264200.62110007,482916.118142146,2017871.92968599,783894.311458974,5888984.98176895,782065.787245342,1559776.9141214,415062.373213699,2171997.63516235,2254787.02688429,2288984.09994013
0.18696890035748,0.714302590057482,1.0329765088864,0.539495161016252,0.67420142667156,0.437914571333859,0.0414950217380717,0.218686005725605,0.0782378371580556,0.574663088010244,0.150415930917501,0.249801578491125,0.0383402732400936,0.192565075132388,0.188241328804863,0.21718860541133
