"velocity","x","y","froude","shear_stress","stream_power"
0.125257234371671,0.255931785999602,0.264499624658983,0.112381497438215,0.118836809026569,0.123093048504961
0.133155634414889,0.219973843450693,0.203162316781799,0.148600296633277,0.146676383521473,0.148431525197867
0.144040087145159,0.326144140473245,0.207732274037978,0.100603346227833,0.101701785470494,0.119778366645291
0.123622455999859,0.287266404931089,0.241385514550613,0.114448461231769,0.112103932177508,0.121173231109162
