"velocity","wd_m","x","y","z","dist_w","cat_velocity","alg_cover","moos_cover","cpom_cover","clog_3_class_int","clog_6_class_int","sub_type_int","froude","shear_stress","stream_power"
0.0677578332917958,0.0783467703806658,0.0944951111370762,0.0960611132215595,0.108274885442944,0.0801396764441008,0.0229278598669407,0.059846806322739,0.0572321284650522,0.0042858245076339,0.044266704394786,0.0513308036406986,0.0362773651734181,0.0651899116792967,0.0655781379118717,0.0679890681194208
0.073788724082371,0.0604942089322928,0.103473793831212,0.104696819392022,0.110600665084412,0.0732286274867963,0.0382516331141595,0.0432182568548817,0.056210086921745,0.00148996571745814,0.0338317219324313,0.0410286190373682,0.03092023522963,0.0778676510925056,0.0768306193622473,0.0740683719284666
0.0345397936408141,0.142298951659211,0.190407571089434,0.0876762652394228,0.105123033667271,0.0818860495308927,0.00927350673272324,0.0387494809610149,0.0150532336817105,0.113087014132888,0.0150181202718055,0.0299526173827013,0.00797050164178689,0.0417091787506008,0.0432989951859791,0.0439556864317441
0.0337763718351784,0.129040443830408,0.186609637188014,0.0974610704075597,0.121796074296456,0.0791102978363504,0.00749617332537223,0.039506141558384,0.0141338493962261,0.103814239178143,0.0271729918873686,0.045127243001369,0.00692626058528312,0.0347873339774948,0.0340062390285475,0.0392356326678446
