"stream_power","z","velocity","shear_stress","dist_w","froude","alg_cover","wd_m","clog_3_class_int","clog_6_class_int","cat_velocity","sub_type_int","moos_cover","cpom_cover"
0.120877401330588,0.10749308636109,0.105833104393968,0.104015196332322,0.102990470363621,0.0920892604147988,0.0811922686200841,0.0784258069588263,0.0732792172787391,0.0636638399144645,0.0369876689843674,0.0309859006811368,0.00135600881103768,0.00081076955495684
0.183053278417158,0.152177747688553,0.145479278106204,0.142408527023192,0.106979770039819,0.0482159188594165,0.0465176004880002,0.0461270279345641,0.0400970893290272,0.034744031786784,0.0341876214679568,0.0150284762532639,0.00503548091894269,-5.1848312880553e-05
0.247270167967056,0.165574294228147,0.140246926969948,0.122396919820191,0.0881223388654278,0.0620155312423979,0.0382782456992424,0.0354139306423936,0.0322898292652396,0.0322499906327719,0.0278337322723274,0.00473565301098352,0.00416743235955774,-0.000594992975683893
0.238868806510938,0.144692468904745,0.127800666139976,0.127212534268223,0.111934572906049,0.0801588343485816,0.0409089782783694,0.0341653422429433,0.0335576006143901,0.0265852365544111,0.0250492317855101,0.00375985256298458,0.00372653683411515,0.00157933804876322
