"velocity","wd_m","x","y","z","dist_w","cat_velocity","alg_cover","moos_cover","cpom_cover","clog_3_class_int","clog_6_class_int","sub_type_int"
0.0695896909643525,0.0964921712194875,0.127584861665414,0.115855940173516,0.119197906904803,0.110329807715768,0.0372854031653754,0.0811016459560462,0.080957435384757,0.004146635053392,0.0564228426890898,0.0553037763312339,0.0457318827767655
0.082917966563993,0.0604089785553159,0.175207810076244,0.210583767530235,0.218861522092948,0.0652239768898491,0.0237576326654213,0.0239193425098898,0.0871162885009002,0.000569144262938278,0.0124324638489221,0.0255413268262259,0.0134597796771168
0.0816966251803454,0.136179350977224,0.186626274254808,0.108301115123903,0.132234020738908,0.100000210881039,0.022076260168398,0.0422421532788437,0.0160381483568301,0.0981979006234394,0.0253705367629647,0.0416889562857727,0.00934844736752478
0.0770903470822034,0.145657630419686,0.20042561460721,0.102215877278287,0.128621493726736,0.0981460237474944,0.0173003728791015,0.0388582179442993,0.0152726964214235,0.107900395489744,0.0213639708357898,0.0381671275735436,0.00898023199448259
