"velocity","z","dist_w","cat_velocity","alg_cover","moos_cover","cpom_cover","wd_m","clog_3_class_int","clog_6_class_int","sub_type_int","index"
0.121180677651575,0.16875104399534,0.138721720404513,0.0473653888014606,0.0940497134686194,0.0858362848186506,0.0107881643142519,0.139630140989337,0.0760102026251059,0.0798658355275048,0.0378008274036416,"k_index"
0.139212680970735,0.22259206106867,0.129510150225824,0.0687151014057951,0.0790758354090246,0.0705310857578143,0.0152504860054622,0.137287651777248,0.0409725352693921,0.0545077928227134,0.0423446192873208,"shannon"
0.113381611724711,0.137210093992988,0.144876244068253,0.0571618392374675,0.0960052357781494,0.0244646195097415,0.0807244205972817,0.178904762598509,0.0642648836058964,0.0740108569289804,0.0289954319580214,"abundance"
0.119267745859233,0.161550566127517,0.141456853295503,0.0387115920361964,0.0974950975822595,0.0265408233856627,0.0699044191346457,0.210297467812833,0.0518544473053956,0.064582453994536,0.0183385334662183,"rel_abundance"
