"turb_before","ox_during","turb_after","pH_during","ox_after","gaug_during","gaug_after","ox_before","z","gaug_before","conduct_during","conduct_before","dist_w","temp_during","turb_during","conduct_after","q_after","q_before","clog_6_class_int","pH_before","alg_cover","temp_after","temp_before","pH_after","clog_3_class_int","wd_m","q_during","velocity","sub_type_int","cat_velocity","cpom_cover","moos_cover"
0.000783548781431105,0.000764032513109219,0.000740129935597907,0.000721138233064345,0.000683618339150618,0.000672418312368678,0.000664405912187674,0.000661745223172536,0.000651770313978987,0.000631990771722105,0.000623481285922274,0.000567710889113819,0.000563145976754969,0.000554156946676426,0.000548323445088907,0.000547500831828882,0.000469195443769346,0.000448826845590972,0.00042377734587863,0.000417807061674862,0.000400958227516588,0.000397984692338403,0.000344271301131777,0.000344184772792033,0.000318434964045305,0.000274423899027113,0.000271842939405617,0.000169014541237903,9.82888904109238e-05,3.8668278672457e-05,-1.01624952992818e-08,-1.92115701639799e-05
0.0514122090795207,0.032684612833576,0.0308655397630153,0.024579260881712,0.0231459566667592,0.0212805261284275,0.0212123207500342,0.0196728912025435,0.0191966074246821,0.0189823227747992,0.0177745153685458,0.0164892541361853,0.0163579740835536,0.0150846205221307,0.0134481176178546,0.0123961356562493,0.0117723372089093,0.0116754019882614,0.0115159945539601,0.0114457631113794,0.0109847940755983,0.00920411697427261,0.00902782423167171,0.00896327569529436,0.00867989270541412,0.00364153757121387,0.00336625232898325,0.00310522090944818,0.00271651839875916,0.00163992404477227,-5.16696477779233e-06,-0.0113729534173829
46964.4560588827,45132.3167443294,38303.3702257454,34281.8785788861,32479.3837307065,31113.3590313094,30737.4454577588,29329.7898579942,28533.7803781214,27098.4294376073,25764.5624840473,25561.2469306389,24963.559337155,24778.348014122,24369.0051917676,21292.6054139965,20600.7412844037,20184.8310471029,20110.7244928022,20100.7915699441,19593.3898529584,18729.9361969627,18690.8376462747,17701.8995801924,16109.0919142561,15686.553708768,14343.4873555389,13958.2290197673,4400.67846681352,3525.84463533755,2962.34237218362,1384.45689536066
0.00186029857070856,0.00139519274962286,0.00134431792206317,0.00131462755421279,0.00129054807367113,0.00125653986248597,0.0012279716638921,0.00116639355598424,0.00116630686464282,0.00114239834630904,0.00113092234228572,0.00112526889865815,0.00112516333338174,0.00109184064818189,0.000985002011741508,0.000980947651021278,0.000963362282396824,0.000936750243644574,0.000899334963432821,0.0008277424690148,0.000822955209941706,0.000786779141070527,0.000784000122712845,0.000703293987075309,0.000702970606554567,0.000623172025836201,0.000471515541734317,0.000436399096656005,0.000205511078586357,0.000155531279199385,0.000135552099783394,6.62865262845913e-06
