"dist_w","velocity","cat_velocity","wd_m","alg_cover","moos_cover","cpom_cover","pH_before","pH_during","pH_after","conduct_before","conduct_during","conduct_after","ox_before","ox_during","ox_after","turb_before","turb_during","turb_after","temp_before","temp_during","temp_after","q_before","q_during","q_after","gaug_before","gaug_during","gaug_after","x","y","z","clog_3_class_int","clog_6_class_int","sub_type_int"
0.0506346843054249,0.0312486404903186,0.0127139460338635,0.0446610763445225,0.0341172626006445,0.02940516608554,0.000531432378856029,0.0224162841957011,0.0245246865375064,0.0217193295453271,0.023105296259334,0.0413714653274974,0.0414985986920172,0.0379927291612352,0.0356780520900128,0.0390555830425369,0.0283200775353287,0.0208587290263446,0.0300977085938651,0.0197308288703615,0.033038366981412,0.0268433820470046,0.0163803405773075,0.0164941422463502,0.0141736926205115,0.0270381240725699,0.0331528985068415,0.0252085276059249,0.0496576422489554,0.060876915141245,0.0556339419223124,0.01648293912005,0.0186302983276615,0.0167072114656156
0.0405980002601649,0.0348341049655442,0.0199927475494831,0.0312656250004263,0.0199383222172586,0.015291755848448,0.00077514962734642,0.0322352388497792,0.0256327547105035,0.0253262808954609,0.0299282011986448,0.0312010536641258,0.0390174755735392,0.0325455529813493,0.0285059839561833,0.0298957676591025,0.0273657779112683,0.032574200588582,0.0239621313935847,0.0280324698134648,0.0260551567531869,0.0371102254411178,0.0294416595572391,0.0260840699022793,0.0301935950168837,0.0274954612776623,0.0308369508621381,0.0278635227920996,0.0536813218459989,0.0572426330656284,0.0559970367463056,0.0138423599946255,0.0192955687090641,0.0159418433715107
0.0301998332868722,0.0311424885316276,0.0260571549970186,0.0403299436546597,0.0226268289255526,0.00683187603099048,0.0231135961617245,0.0215575028865492,0.0236627016983525,0.022919340749277,0.0225610542434671,0.0251843138162633,0.0323677486448537,0.0469270137897744,0.0352920664986259,0.0382655884646964,0.0316229926543885,0.037845401375302,0.0275985539387033,0.0278486324938072,0.0292218770181383,0.0342874593718372,0.0318110544807467,0.0394349840771102,0.0324555547698272,0.0379130127613612,0.0290680318530566,0.0276157645434946,0.0402460552752394,0.0324117286119634,0.0381780295437995,0.0223867492419546,0.0233480973597482,0.00766696824921673
0.0348092326984807,0.0356020976536782,0.0210470997811803,0.0486587721224291,0.0268599365282383,0.00945511548896251,0.0323879793456965,0.0259932204948421,0.0273421244895132,0.0266241998869062,0.0253800070161418,0.023880761184729,0.0250726856803921,0.04601900399876,0.032421306738689,0.0333081513877166,0.0260093217653257,0.0316557673633795,0.0387398381686408,0.0283200591185446,0.0258019443653088,0.0261165834970128,0.0280548489584458,0.0311068523846626,0.032745476698641,0.0318745734111363,0.0229174342472928,0.0269334439382212,0.0448265193968191,0.0412412023367551,0.0425756998142948,0.016700114430006,0.0218985496700515,0.00762007593910573
