"velocity","froude","shear_stress","stream_power","wd_m"
0.248724864026667,0.220644422757313,0.208547904879707,0.19258231469143,0.129500493644883
0.250188768480322,0.240900797636512,0.235889135442454,0.193105082538737,0.0799162159019753
0.225334564915179,0.200285639006712,0.199127356032845,0.188402170172547,0.186850269872716
0.251544382751198,0.243008681639668,0.22268872630234,0.162575525576146,0.120182683730648
