"alg_cover","yhat","predictors","model","index"
1,2.52456444309576,"alg_cover","sampling w/ coordinates","shannon_index"
2,2.51669554974608,"alg_cover","sampling w/ coordinates","shannon_index"
3,2.51820868561562,"alg_cover","sampling w/ coordinates","shannon_index"
4,2.52956926182055,"alg_cover","sampling w/ coordinates","shannon_index"
5,2.58587569132861,"alg_cover","sampling w/ coordinates","shannon_index"
