"dist_w","yhat","predictors","model","index"
0.2,691.077972800643,"dist_w","sampling w/ coordinates","abundance"
0.826,666.732553976554,"dist_w","sampling w/ coordinates","abundance"
1.452,797.421760020433,"dist_w","sampling w/ coordinates","abundance"
2.078,883.466447993561,"dist_w","sampling w/ coordinates","abundance"
2.704,898.616557103616,"dist_w","sampling w/ coordinates","abundance"
3.33,938.551971947705,"dist_w","sampling w/ coordinates","abundance"
3.956,881.047161270071,"dist_w","sampling w/ coordinates","abundance"
4.582,863.560988443869,"dist_w","sampling w/ coordinates","abundance"
5.208,868.05334825869,"dist_w","sampling w/ coordinates","abundance"
5.834,833.369434890864,"dist_w","sampling w/ coordinates","abundance"
6.46,823.756908716979,"dist_w","sampling w/ coordinates","abundance"
7.086,820.575191851015,"dist_w","sampling w/ coordinates","abundance"
7.712,811.967811867043,"dist_w","sampling w/ coordinates","abundance"
8.338,805.047517776489,"dist_w","sampling w/ coordinates","abundance"
8.964,779.32742412002,"dist_w","sampling w/ coordinates","abundance"
9.59,776.885076540488,"dist_w","sampling w/ coordinates","abundance"
10.216,737.915612309067,"dist_w","sampling w/ coordinates","abundance"
10.842,717.433955510457,"dist_w","sampling w/ coordinates","abundance"
11.468,707.718918597257,"dist_w","sampling w/ coordinates","abundance"
12.094,701.392772365499,"dist_w","sampling w/ coordinates","abundance"
12.72,702.084132026743,"dist_w","sampling w/ coordinates","abundance"
13.346,704.997562668942,"dist_w","sampling w/ coordinates","abundance"
13.972,718.268448838481,"dist_w","sampling w/ coordinates","abundance"
14.598,722.662647395222,"dist_w","sampling w/ coordinates","abundance"
15.224,720.742801655222,"dist_w","sampling w/ coordinates","abundance"
15.85,718.751893493864,"dist_w","sampling w/ coordinates","abundance"
16.476,710.048287228302,"dist_w","sampling w/ coordinates","abundance"
17.102,704.186056503543,"dist_w","sampling w/ coordinates","abundance"
17.728,701.955307452767,"dist_w","sampling w/ coordinates","abundance"
18.354,704.041316429774,"dist_w","sampling w/ coordinates","abundance"
18.98,703.653254323536,"dist_w","sampling w/ coordinates","abundance"
19.606,700.59244981077,"dist_w","sampling w/ coordinates","abundance"
20.232,700.575514903775,"dist_w","sampling w/ coordinates","abundance"
20.858,698.754629483929,"dist_w","sampling w/ coordinates","abundance"
21.484,698.75122458405,"dist_w","sampling w/ coordinates","abundance"
22.11,698.752673082882,"dist_w","sampling w/ coordinates","abundance"
22.736,700.491443792979,"dist_w","sampling w/ coordinates","abundance"
23.362,700.491443792979,"dist_w","sampling w/ coordinates","abundance"
23.988,700.491443792979,"dist_w","sampling w/ coordinates","abundance"
24.614,700.491443792979,"dist_w","sampling w/ coordinates","abundance"
25.24,700.491443792979,"dist_w","sampling w/ coordinates","abundance"
25.866,700.491443792979,"dist_w","sampling w/ coordinates","abundance"
26.492,700.491443792979,"dist_w","sampling w/ coordinates","abundance"
27.118,700.491443792979,"dist_w","sampling w/ coordinates","abundance"
27.744,700.491443792979,"dist_w","sampling w/ coordinates","abundance"
28.37,700.491443792979,"dist_w","sampling w/ coordinates","abundance"
28.996,700.491443792979,"dist_w","sampling w/ coordinates","abundance"
29.622,700.491443792979,"dist_w","sampling w/ coordinates","abundance"
30.248,700.491443792979,"dist_w","sampling w/ coordinates","abundance"
30.874,700.491443792979,"dist_w","sampling w/ coordinates","abundance"
31.5,700.491443792979,"dist_w","sampling w/ coordinates","abundance"
