"moos_cover","yhat","predictors","model","index"
0,0.531352807037197,"moos_cover","sampling w/ coordinates","k_index"
1,0.552194788833763,"moos_cover","sampling w/ coordinates","k_index"
2,0.531558340338415,"moos_cover","sampling w/ coordinates","k_index"
3,0.540138803844369,"moos_cover","sampling w/ coordinates","k_index"
