"sub_type_int","yhat","predictors","model","index"
0,0.191306652383645,"sub_type","sampling w/ coordinates","rel_abundance"
1,0.192421907641949,"sub_type","sampling w/ coordinates","rel_abundance"
2,0.194000445343765,"sub_type","sampling w/ coordinates","rel_abundance"
3,0.198460298787366,"sub_type","sampling w/ coordinates","rel_abundance"
