"wd_m","yhat","predictors","model","index"
0.08,1081.95861574074,"wd_m","sampling w/ coordinates","abundance"
0.099,1081.49499537037,"wd_m","sampling w/ coordinates","abundance"
0.118,988.08362962963,"wd_m","sampling w/ coordinates","abundance"
0.137,956.523569444444,"wd_m","sampling w/ coordinates","abundance"
0.156,891.342648148148,"wd_m","sampling w/ coordinates","abundance"
0.175,892.182407407407,"wd_m","sampling w/ coordinates","abundance"
0.194,892.280689814815,"wd_m","sampling w/ coordinates","abundance"
0.213,897.511194444444,"wd_m","sampling w/ coordinates","abundance"
0.232,895.95675462963,"wd_m","sampling w/ coordinates","abundance"
0.251,962.597578703704,"wd_m","sampling w/ coordinates","abundance"
0.27,835.401259259259,"wd_m","sampling w/ coordinates","abundance"
0.289,809.411439814815,"wd_m","sampling w/ coordinates","abundance"
0.308,808.42862962963,"wd_m","sampling w/ coordinates","abundance"
0.327,790.747490740741,"wd_m","sampling w/ coordinates","abundance"
0.346,788.991972222222,"wd_m","sampling w/ coordinates","abundance"
0.365,782.683578703704,"wd_m","sampling w/ coordinates","abundance"
0.384,792.884078703704,"wd_m","sampling w/ coordinates","abundance"
0.403,766.968453703704,"wd_m","sampling w/ coordinates","abundance"
0.422,714.097060185185,"wd_m","sampling w/ coordinates","abundance"
0.441,693.263861111111,"wd_m","sampling w/ coordinates","abundance"
0.46,680.674462962963,"wd_m","sampling w/ coordinates","abundance"
0.479,678.071185185185,"wd_m","sampling w/ coordinates","abundance"
0.498,679.656638888889,"wd_m","sampling w/ coordinates","abundance"
0.517,668.470814814815,"wd_m","sampling w/ coordinates","abundance"
0.536,675.554046296296,"wd_m","sampling w/ coordinates","abundance"
0.555,667.498648148148,"wd_m","sampling w/ coordinates","abundance"
0.574,648.037273148148,"wd_m","sampling w/ coordinates","abundance"
0.593,638.321902777778,"wd_m","sampling w/ coordinates","abundance"
0.612,612.901694444444,"wd_m","sampling w/ coordinates","abundance"
0.631,612.249597222222,"wd_m","sampling w/ coordinates","abundance"
0.65,605.917986111111,"wd_m","sampling w/ coordinates","abundance"
0.669,605.295101851852,"wd_m","sampling w/ coordinates","abundance"
0.688,603.59025,"wd_m","sampling w/ coordinates","abundance"
0.707,601.567143518518,"wd_m","sampling w/ coordinates","abundance"
0.726,601.325236111111,"wd_m","sampling w/ coordinates","abundance"
0.745,600.079615740741,"wd_m","sampling w/ coordinates","abundance"
0.764,599.021578703704,"wd_m","sampling w/ coordinates","abundance"
0.783,598.199171296296,"wd_m","sampling w/ coordinates","abundance"
0.802,597.945050925926,"wd_m","sampling w/ coordinates","abundance"
0.821,599.208189814815,"wd_m","sampling w/ coordinates","abundance"
0.84,599.245935185185,"wd_m","sampling w/ coordinates","abundance"
0.859,599.972050925926,"wd_m","sampling w/ coordinates","abundance"
0.878,600.187763888889,"wd_m","sampling w/ coordinates","abundance"
0.897,599.561078703704,"wd_m","sampling w/ coordinates","abundance"
0.916,603.988435185185,"wd_m","sampling w/ coordinates","abundance"
0.935,603.988435185185,"wd_m","sampling w/ coordinates","abundance"
0.954,604.040319444444,"wd_m","sampling w/ coordinates","abundance"
0.973,604.035893518518,"wd_m","sampling w/ coordinates","abundance"
0.992,603.920046296296,"wd_m","sampling w/ coordinates","abundance"
1.011,603.920046296296,"wd_m","sampling w/ coordinates","abundance"
1.03,603.920046296296,"wd_m","sampling w/ coordinates","abundance"
