"froude","yhat","predictors","model","index"
0.00696716103911792,890.71581086406,"froude","velocity w/ coordinates","abundance"
0.02388151538084,755.991586020699,"froude","velocity w/ coordinates","abundance"
0.0407958697225622,741.689828463175,"froude","velocity w/ coordinates","abundance"
0.0577102240642843,750.412141584688,"froude","velocity w/ coordinates","abundance"
0.0746245784060064,751.116369886531,"froude","velocity w/ coordinates","abundance"
0.0915389327477285,751.098053052469,"froude","velocity w/ coordinates","abundance"
0.108453287089451,760.614721197773,"froude","velocity w/ coordinates","abundance"
0.125367641431173,784.974955882187,"froude","velocity w/ coordinates","abundance"
0.142281995772895,787.769105484088,"froude","velocity w/ coordinates","abundance"
0.159196350114617,738.778572008566,"froude","velocity w/ coordinates","abundance"
0.176110704456339,744.362896972232,"froude","velocity w/ coordinates","abundance"
0.193025058798061,770.750037069674,"froude","velocity w/ coordinates","abundance"
0.209939413139783,793.147000273345,"froude","velocity w/ coordinates","abundance"
0.226853767481506,789.275199042426,"froude","velocity w/ coordinates","abundance"
0.243768121823228,796.452235831155,"froude","velocity w/ coordinates","abundance"
0.26068247616495,790.815987216102,"froude","velocity w/ coordinates","abundance"
0.277596830506672,785.105812655555,"froude","velocity w/ coordinates","abundance"
0.294511184848394,784.706625006817,"froude","velocity w/ coordinates","abundance"
0.311425539190116,780.613170491325,"froude","velocity w/ coordinates","abundance"
0.328339893531838,781.234312863412,"froude","velocity w/ coordinates","abundance"
0.34525424787356,796.261223422708,"froude","velocity w/ coordinates","abundance"
0.362168602215283,784.982944215337,"froude","velocity w/ coordinates","abundance"
0.379082956557005,788.544169868032,"froude","velocity w/ coordinates","abundance"
0.395997310898727,747.428175052007,"froude","velocity w/ coordinates","abundance"
0.412911665240449,791.519147828773,"froude","velocity w/ coordinates","abundance"
0.429826019582171,797.890495242896,"froude","velocity w/ coordinates","abundance"
0.446740373923893,799.837730915458,"froude","velocity w/ coordinates","abundance"
0.463654728265615,806.153014659882,"froude","velocity w/ coordinates","abundance"
0.480569082607337,799.469717648294,"froude","velocity w/ coordinates","abundance"
0.497483436949059,800.122531038743,"froude","velocity w/ coordinates","abundance"
0.514397791290782,804.621020100735,"froude","velocity w/ coordinates","abundance"
0.531312145632504,718.785819619342,"froude","velocity w/ coordinates","abundance"
0.548226499974226,701.33089661612,"froude","velocity w/ coordinates","abundance"
0.565140854315948,750.055360044594,"froude","velocity w/ coordinates","abundance"
0.58205520865767,733.471084684134,"froude","velocity w/ coordinates","abundance"
0.598969562999392,733.471084684134,"froude","velocity w/ coordinates","abundance"
0.615883917341114,733.471084684134,"froude","velocity w/ coordinates","abundance"
0.632798271682836,733.471084684134,"froude","velocity w/ coordinates","abundance"
0.649712626024558,733.470871305024,"froude","velocity w/ coordinates","abundance"
0.666626980366281,733.470871305024,"froude","velocity w/ coordinates","abundance"
0.683541334708003,733.470871305024,"froude","velocity w/ coordinates","abundance"
0.700455689049725,733.470871305024,"froude","velocity w/ coordinates","abundance"
0.717370043391447,733.470871305024,"froude","velocity w/ coordinates","abundance"
0.734284397733169,733.470871305024,"froude","velocity w/ coordinates","abundance"
0.751198752074891,733.470871305024,"froude","velocity w/ coordinates","abundance"
0.768113106416613,733.470871305024,"froude","velocity w/ coordinates","abundance"
0.785027460758336,733.470871305024,"froude","velocity w/ coordinates","abundance"
0.801941815100058,733.470871305024,"froude","velocity w/ coordinates","abundance"
0.81885616944178,733.470871305024,"froude","velocity w/ coordinates","abundance"
0.835770523783502,733.470871305024,"froude","velocity w/ coordinates","abundance"
0.852684878125224,733.470871305024,"froude","velocity w/ coordinates","abundance"
