"dist_w","yhat","predictors","model","index"
0.2,0.534692544230451,"dist_w","all predictors w/ coordinates","k_index"
0.826,0.533657584957101,"dist_w","all predictors w/ coordinates","k_index"
1.452,0.532742829518105,"dist_w","all predictors w/ coordinates","k_index"
2.078,0.53380449691654,"dist_w","all predictors w/ coordinates","k_index"
2.704,0.533478108949913,"dist_w","all predictors w/ coordinates","k_index"
3.33,0.532016956923795,"dist_w","all predictors w/ coordinates","k_index"
3.956,0.531741309228812,"dist_w","all predictors w/ coordinates","k_index"
4.582,0.531336663542466,"dist_w","all predictors w/ coordinates","k_index"
5.208,0.530832836383232,"dist_w","all predictors w/ coordinates","k_index"
5.834,0.530862100093125,"dist_w","all predictors w/ coordinates","k_index"
6.46,0.530423243580404,"dist_w","all predictors w/ coordinates","k_index"
7.086,0.530374469246775,"dist_w","all predictors w/ coordinates","k_index"
7.712,0.530259556764423,"dist_w","all predictors w/ coordinates","k_index"
8.338,0.530214459754629,"dist_w","all predictors w/ coordinates","k_index"
8.964,0.529528515305356,"dist_w","all predictors w/ coordinates","k_index"
9.59,0.528339118310431,"dist_w","all predictors w/ coordinates","k_index"
10.216,0.528058125475153,"dist_w","all predictors w/ coordinates","k_index"
10.842,0.52730223458468,"dist_w","all predictors w/ coordinates","k_index"
11.468,0.526194012256673,"dist_w","all predictors w/ coordinates","k_index"
12.094,0.526028428497678,"dist_w","all predictors w/ coordinates","k_index"
12.72,0.525858886466263,"dist_w","all predictors w/ coordinates","k_index"
13.346,0.525310694028476,"dist_w","all predictors w/ coordinates","k_index"
13.972,0.524953705317557,"dist_w","all predictors w/ coordinates","k_index"
14.598,0.524982176339446,"dist_w","all predictors w/ coordinates","k_index"
15.224,0.524100799094659,"dist_w","all predictors w/ coordinates","k_index"
15.85,0.523916524770523,"dist_w","all predictors w/ coordinates","k_index"
16.476,0.523507912548836,"dist_w","all predictors w/ coordinates","k_index"
17.102,0.523371635980864,"dist_w","all predictors w/ coordinates","k_index"
17.728,0.523419560128813,"dist_w","all predictors w/ coordinates","k_index"
18.354,0.523409814188151,"dist_w","all predictors w/ coordinates","k_index"
18.98,0.523419195974586,"dist_w","all predictors w/ coordinates","k_index"
19.606,0.523140852610088,"dist_w","all predictors w/ coordinates","k_index"
20.232,0.523399049906213,"dist_w","all predictors w/ coordinates","k_index"
20.858,0.523252444854335,"dist_w","all predictors w/ coordinates","k_index"
21.484,0.523405588833787,"dist_w","all predictors w/ coordinates","k_index"
22.11,0.523405588833787,"dist_w","all predictors w/ coordinates","k_index"
22.736,0.523405588833787,"dist_w","all predictors w/ coordinates","k_index"
23.362,0.523405588833787,"dist_w","all predictors w/ coordinates","k_index"
23.988,0.523405588833787,"dist_w","all predictors w/ coordinates","k_index"
24.614,0.523405588833787,"dist_w","all predictors w/ coordinates","k_index"
25.24,0.523405588833787,"dist_w","all predictors w/ coordinates","k_index"
25.866,0.523405588833787,"dist_w","all predictors w/ coordinates","k_index"
26.492,0.523405588833787,"dist_w","all predictors w/ coordinates","k_index"
27.118,0.523405588833787,"dist_w","all predictors w/ coordinates","k_index"
27.744,0.523405588833787,"dist_w","all predictors w/ coordinates","k_index"
28.37,0.523405588833787,"dist_w","all predictors w/ coordinates","k_index"
28.996,0.523405588833787,"dist_w","all predictors w/ coordinates","k_index"
29.622,0.523405588833787,"dist_w","all predictors w/ coordinates","k_index"
30.248,0.523405588833787,"dist_w","all predictors w/ coordinates","k_index"
30.874,0.523405588833787,"dist_w","all predictors w/ coordinates","k_index"
31.5,0.523405588833787,"dist_w","all predictors w/ coordinates","k_index"
